Sector,Camera,CCD,RA_center,DEC_center,ROTATION,RA_corner1,DEC_corner1,RA_corner2,DEC_corner2,RA_corner3,DEC_corner3,RA_corner4,DEC_corner4
62,2,1,131.93074277412188,-34.064380915839855,-30.806670748598638,122.44007514310418,-35.663039886084945,129.41635777866048,-25.85791162011692,141.7677406951951,-31.53715627958776,135.11356275557304,-42.1978654643041
62,2,2,146.022269412751,-39.61287253664249,-21.592322370868207,135.31310242778892,-42.289178077319754,141.953071339005,-31.62119578123273,155.72498238486148,-35.956479005850085,150.66949630249016,-46.80491654523187
62,2,3,151.3119015451095,-28.109807249517363,159.5301485004222,159.27475209389806,-24.604397855223297,155.81928774341577,-35.6952654393453,142.08641489078948,-31.364918068976767,147.31040608418613,-20.422831941267322
62,2,4,138.50078841962866,-23.19185511157614,154.71214207265228,147.146539354279,-20.358354082641572,141.9026382242515,-31.29166140427635,129.57071108967517,-25.628262953829466,135.73301085998634,-15.69078014780221
62,3,1,139.53571673604074,-50.271468007693294,155.05434633219386,150.54742491685656,-47.040437093958495,145.26669105413941,-58.078895338992545,126.1176087685422,-52.44616660118591,135.3139539155018,-42.27415846685874
62,3,2,123.68999097957787,-43.82925429092431,144.15355340449233,135.1266006452414,-42.19517816852227,125.90374523253062,-52.349912806870435,111.88413424464773,-44.37715927201093,122.16319958000747,-35.96709352815592
62,3,3,111.34544752845865,-53.0552945199492,-47.819002314786424,98.3878140421828,-51.983542968607026,111.61581508138525,-44.56443340345261,125.64404206993662,-52.57625751140627,111.13838552872484,-61.55971613146222
62,3,4,129.17671022191706,-61.116384113139304,-32.113557572407025,111.38462151519018,-61.66796957177969,125.8774577043321,-52.65823250881245,145.1185506414548,-58.315561788319364,134.2400470748014,-68.76858148697295
62,4,1,111.05774326198512,-70.08938239374687,132.81461559909926,133.74259985219027,-69.00466316508974,109.76715928789424,-78.57211400630129,87.48802697333848,-67.9585062777717,111.39918428957569,-61.58089341699435
62,4,2,94.17789811450167,-59.68539008566342,117.98630572977008,111.17954437403868,-61.45114925943022,87.36231284985767,-67.80112550034653,79.6516776485255,-56.10794471071555,98.03418347437334,-52.035066147982434
62,4,3,69.25777109081267,-63.05497021037849,-87.02764485449278,58.249741183634086,-57.278304982978746,79.15298244405942,-56.17346709120793,86.61613654890253,-67.90317860452963,54.01344083797259,-68.930544421726
62,4,4,72.57638180550545,-75.5357562636145,-83.6019018057904,53.93132004141795,-69.09120944118183,86.76933670694285,-68.05859266549733,108.71810899993889,-78.75790454604079,41.789382661081106,-80.52151764364741
63,1,1,166.262676571889,-22.101515438285155,-27.83503706564356,157.9321027330521,-24.23551606025178,163.50411893748176,-14.020367840670223,175.01487004216997,-19.319010941058863,169.46558651026305,-30.111354459845977
63,1,2,178.81735586166425,-27.359772259519907,-21.794815958981776,169.64913277901758,-30.178189352243106,175.1851287765019,-19.378832345034823,187.417359397884,-23.89294528533145,182.6369983009002,-34.599789766549115
63,1,3,183.7268844363379,-15.948813240903347,158.0445068235578,191.2293268950146,-12.72897129253164,187.50940258899695,-23.662070572395706,175.3000895474268,-19.144738205166732,180.1316351577673,-8.196941309722567
63,1,4,171.84939359576043,-11.024865643318067,156.04186064597786,179.97034459063812,-8.12655180637585,175.13503826542922,-19.074794611292468,163.62933827560187,-13.791519742475879,168.99597597302824,-3.595087861549001
63,2,1,151.08553401877398,-42.227766978872836,-39.10868725519951,140.3272239830141,-42.56514263839482,149.7956195976013,-33.79826276683104,162.46094327554823,-40.74692753479914,152.92518476776556,-50.64095235289626
63,2,2,166.1392806868081,-49.1380698828432,-27.576389061994785,153.1346609157843,-50.75346341025321,162.6565649088028,-40.84705027241094,177.9124731573208,-46.093099158495505,170.53497263590515,-56.633922535379035
63,2,3,173.5168145615495,-38.036310278167306,155.83412002438038,182.58053755398845,-34.88342546280288,178.04707891343028,-45.83805566194693,162.85015164690628,-40.60184791310767,169.76567172338565,-30.11470999541712
63,2,4,159.95943169904143,-32.14429620734997,148.75699035605905,169.5943096633476,-30.040055620340183,162.64430664408823,-40.512614449925074,149.9988700713388,-33.590235724240415,157.90641856795904,-24.411174730790588
63,3,1,155.92114107398655,-59.10023796731384,145.5752154518122,170.34429176723415,-56.85843206139961,160.2486340872762,-67.36887375359815,138.96384208106844,-59.52968885438223,153.1382309555918,-50.74011389259965
63,3,2,139.4807541599385,-50.767668580357274,132.7523518240785,152.93966209440438,-50.64165497434031,138.75594769444547,-59.404781286745596,126.37918244275072,-49.47407124463752,139.95343512852924,-42.82745122193286
63,3,3,122.04746132782145,-57.77490454209015,-64.30607573434153,109.04407920768807,-54.47525407530588,126.02401369076982,-49.61071843365592,138.346760776517,-59.58659452454105,115.9637890174927,-65.78963838235228
63,3,4,137.2765386258484,-68.32718422665309,-50.14843599746381,116.133329048996,-65.9332158113306,138.58018122592114,-59.700534972505395,159.93666704914781,-67.58784657552363,134.7029823889844,-76.23136285492293
63,4,1,104.83393567616243,-73.42169065055677,100.93233313606868,133.5957693352977,-76.368416615122,78.34947655010386,-79.40746551232344,86.17052341764136,-67.36649905412477,116.22867431953485,-65.85480652703355
63,4,2,100.16901409720656,-61.00567578587578,97.00155198008676,116.10809090599419,-65.69529270928089,86.24998382969797,-67.2050110783436,88.71484422110495,-55.041304423092974,108.66046322059583,-54.46166715970185
63,4,3,75.17725567871669,-59.826805444337246,-107.68930495951172,69.13889214160245,-52.623845779432436,88.21801527507239,-55.01622796852388,85.48513274250656,-67.16639911785192,58.66453421046006,-63.0640297432393
63,4,4,63.65973643009923,-71.47822560895425,-117.57019179168721,58.473832310899766,-63.20320490636633,85.43053811092125,-67.33060555902703,76.89154543311668,-79.33572373883649,38.0703067206768,-72.28655044939633
64,1,1,190.8616508004093,-32.708205532911904,-28.186824155358998,181.60136020643034,-34.67828758066452,187.96434347261746,-24.601470577894947,200.40528821142848,-29.833876369880734,194.46246813429906,-40.71471200692118
64,1,2,204.9533012254951,-37.7443942580279,-19.254936400444656,194.6721970888388,-40.78040670351804,200.59187437936285,-29.889549002716,214.23853556702628,-33.814734825268765,209.8436935986195,-44.79124814124582
64,1,3,209.63828355873667,-26.115428879633864,161.34125577173552,217.35177317799946,-22.40565627136265,214.31928796652056,-33.57873157011376,200.70866995740607,-29.652817583830167,205.42866526628876,-18.545402023294628
64,1,4,196.8221106203318,-21.604964127127282,156.91492392815667,205.25672424286898,-18.48232028863506,200.52637977171332,-29.58407361788926,188.1019697189532,-24.374986488973033,193.7744460392729,-14.204753822043367
64,2,1,172.19455875584097,-52.30548714912319,-44.13099004774241,159.29231292633483,-51.75433426427646,171.7144764728856,-43.82246607143678,186.09844015349026,-51.30493367769811,173.10510781780056,-60.79829004480214
64,2,2,190.43077816521827,-59.74297814018803,-28.250308917462878,173.34910499682223,-60.92438610592057,186.3327280904291,-51.411437306020595,205.3215933284185,-56.489643885306535,196.49053862310387,-67.22153611209441
64,2,3,199.38021292477964,-48.57985524201485,157.54381088017894,209.82179793468467,-45.07748461011692,205.45929396416886,-56.228728910427165,186.5646366266225,-51.16959221813027,194.80552719790572,-40.71604076053052
64,2,4,183.52884054646063,-42.6453423895183,146.91437239604804,194.60871699123155,-40.64132084158199,186.331983371149,-51.076916370215095,171.96751679083678,-43.626503854585586,181.56551178452645,-34.853095278624025
64,3,1,175.1471285770503,-69.3869927357933,139.7440627269909,196.23358690055173,-67.4519696725492,178.8142197104578,-77.81746573436436,151.24218375160996,-68.29028712560225,173.35615114197168,-60.91010144021361
64,3,2,156.02149334919312,-59.7705457759806,122.95384166736713,173.12064840095175,-60.79840461643315,151.05245572972734,-68.14387587240961,140.8221653671341,-56.830004049960955,158.7987167235341,-51.97287978273203
64,3,3,131.36187567645064,-64.18559705251185,-81.96994388156155,118.97015074886885,-58.839200443147945,140.35570405335673,-56.91429506920693,150.3893742408102,-68.27156138132767,116.68459499455057,-70.61053170851001
64,3,4,139.65967030796887,-76.43247407308726,-73.90525313082375,116.68359571939247,-70.76958656366962,150.6244637916234,-68.4103303017617,178.12227853571977,-78.02044708870186,110.08921825327783,-82.4979590328511
64,4,1,91.60178632776451,-75.02989129853368,61.26624747531616,108.01005759883229,-82.38210105168523,58.17180296163366,-75.14550620038845,85.72507930913386,-66.59601738043216,116.8883920062456,-70.71608963788334
64,4,2,105.12786313788668,-63.37014658096718,74.6310971506021,116.96438613874706,-70.55098867451439,85.97880127177172,-66.46599255058184,98.03352651633453,-55.67281055459703,118.56711284902492,-58.75697037527715
64,4,3,82.61596620780688,-57.75406358646208,-127.7139260142277,81.0401285252088,-49.868835800083566,97.57077581477692,-55.557483250752156,85.36365477655256,-66.29692446676697,66.57936911999722,-58.12083390181944
64,4,4,63.33097243323884,-66.6168332074218,-143.97090008828613,66.33819539393275,-58.22414380907306,85.13128726103068,-66.43353507278724,57.64187910125737,-74.90369874416386,45.035931934744376,-64.2407321751373
65,1,1,219.59026330404774,-42.48268073312376,-22.433555049674883,209.17700775488413,-45.089612176193796,215.4145830562101,-34.63752694306705,229.82157773117765,-38.67850310274911,225.09326163155504,-50.10083857618673
65,1,2,236.45443330691802,-45.94981553677581,-9.833266848264927,225.35241761179813,-50.14630879095649,230.037410555028,-38.712060617743965,245.73094521472697,-40.77828689343867,243.96098421389541,-52.19984932921025
65,1,3,239.1844986074797,-33.842977114199805,170.06560955954532,246.63824015903276,-29.069724778703836,245.76094229030446,-40.53369696530505,230.12973125839358,-38.46151822668096,233.48407234751426,-26.893409435587373
65,1,4,1069.0,1040.0,-9.833266848264927,1.0,1.0,1.0,2078.0,2136.0,2078.0,2136.0,1.0
65,2,1,199.04658902527214,-63.048944104410914,-42.31793490656465,181.70756207745944,-62.4044496478676,197.94570315839255,-54.57837554763832,217.28258576066207,-61.352460621195256,201.36124637021348,-71.511163726702
65,2,2,226.43641231780842,-69.28373181710245,-16.442549984189583,201.76521375309568,-71.6298148412429,217.61252665559422,-61.436955063218996,243.89272734610725,-64.2389594863638,242.27167576146942,-75.7119088622141
65,2,3,233.03425397859823,-57.3222644137221,168.15505343535557,244.0310368794282,-52.48453644549341,243.89723555491258,-63.9671986247044,217.85748576922424,-61.1805293447696,225.49532318309014,-50.06743281495072
