Name,Value
skycell.2191.080,0
skycell.2191.081,1
skycell.2191.082,2
skycell.2191.090,3
skycell.2191.091,4
skycell.2191.092,5
skycell.2191.093,6
skycell.2191.094,7
skycell.2191.095,8
skycell.2191.096,9
skycell.2191.097,10
skycell.2192.086,11
skycell.2192.087,12
skycell.2192.088,13
skycell.2192.089,14
skycell.2192.091,15
skycell.2192.092,16
skycell.2192.093,17
skycell.2192.094,18
skycell.2192.095,19
skycell.2192.096,20
skycell.2192.097,21
skycell.2192.098,22
skycell.2192.099,23
skycell.2255.080,24
skycell.2255.090,25
skycell.2255.091,26
skycell.2256.010,27
skycell.2256.011,28
skycell.2256.020,29
skycell.2256.021,30
skycell.2256.022,31
skycell.2256.023,32
skycell.2256.030,33
skycell.2256.031,34
skycell.2256.032,35
skycell.2256.033,36
skycell.2256.034,37
skycell.2256.035,38
skycell.2256.040,39
skycell.2256.041,40
skycell.2256.042,41
skycell.2256.043,42
skycell.2256.044,43
skycell.2256.045,44
skycell.2256.046,45
skycell.2256.050,46
skycell.2256.051,47
skycell.2256.052,48
skycell.2256.053,49
skycell.2256.054,50
skycell.2256.055,51
skycell.2256.056,52
skycell.2256.057,53
skycell.2256.060,54
skycell.2256.061,55
skycell.2256.062,56
skycell.2256.063,57
skycell.2256.064,58
skycell.2256.065,59
skycell.2256.066,60
skycell.2256.067,61
skycell.2256.068,62
skycell.2256.070,63
skycell.2256.071,64
skycell.2256.072,65
skycell.2256.073,66
skycell.2256.074,67
skycell.2256.075,68
skycell.2256.076,69
skycell.2256.077,70
skycell.2256.078,71
skycell.2256.079,72
skycell.2256.080,73
skycell.2256.081,74
skycell.2256.082,75
skycell.2256.083,76
skycell.2256.084,77
skycell.2256.085,78
skycell.2256.086,79
skycell.2256.087,80
skycell.2256.088,81
skycell.2256.089,82
skycell.2256.090,83
skycell.2256.091,84
skycell.2256.092,85
skycell.2256.093,86
skycell.2256.094,87
skycell.2256.095,88
skycell.2256.096,89
skycell.2256.097,90
skycell.2256.098,91
skycell.2256.099,92
skycell.2257.000,93
skycell.2257.001,94
skycell.2257.002,95
skycell.2257.003,96
skycell.2257.004,97
skycell.2257.005,98
skycell.2257.006,99
skycell.2257.007,100
skycell.2257.008,101
skycell.2257.009,102
skycell.2257.010,103
skycell.2257.011,104
skycell.2257.012,105
skycell.2257.013,106
skycell.2257.014,107
skycell.2257.015,108
skycell.2257.016,109
skycell.2257.017,110
skycell.2257.018,111
skycell.2257.019,112
skycell.2257.020,113
skycell.2257.021,114
skycell.2257.022,115
skycell.2257.023,116
skycell.2257.024,117
skycell.2257.025,118
skycell.2257.026,119
skycell.2257.027,120
skycell.2257.028,121
skycell.2257.029,122
skycell.2257.030,123
skycell.2257.031,124
skycell.2257.032,125
skycell.2257.033,126
skycell.2257.034,127
skycell.2257.035,128
skycell.2257.036,129
