Name,Value
skycell.2318.080,0
skycell.2318.081,1
skycell.2318.082,2
skycell.2318.083,3
skycell.2318.084,4
skycell.2318.085,5
skycell.2318.090,6
skycell.2318.091,7
skycell.2318.092,8
skycell.2318.093,9
skycell.2318.094,10
skycell.2318.095,11
skycell.2318.096,12
skycell.2318.097,13
skycell.2319.074,14
skycell.2319.075,15
skycell.2319.076,16
skycell.2319.077,17
skycell.2319.078,18
skycell.2319.080,19
skycell.2319.081,20
skycell.2319.082,21
skycell.2319.083,22
skycell.2319.084,23
skycell.2319.085,24
skycell.2319.086,25
skycell.2319.087,26
skycell.2319.088,27
skycell.2319.089,28
skycell.2319.090,29
skycell.2319.091,30
skycell.2319.092,31
skycell.2319.093,32
skycell.2319.094,33
skycell.2319.095,34
skycell.2319.096,35
skycell.2319.097,36
skycell.2319.098,37
skycell.2319.099,38
skycell.2320.089,39
skycell.2320.096,40
skycell.2320.097,41
skycell.2320.098,42
skycell.2320.099,43
skycell.2374.040,44
skycell.2374.050,45
skycell.2374.051,46
skycell.2374.060,47
skycell.2374.061,48
skycell.2374.062,49
skycell.2374.070,50
skycell.2374.071,51
skycell.2374.072,52
skycell.2374.073,53
skycell.2374.080,54
skycell.2374.081,55
skycell.2374.082,56
skycell.2374.083,57
skycell.2374.084,58
skycell.2374.090,59
skycell.2374.091,60
skycell.2374.092,61
skycell.2374.093,62
skycell.2374.094,63
skycell.2375.000,64
skycell.2375.001,65
skycell.2375.002,66
skycell.2375.003,67
skycell.2375.004,68
skycell.2375.010,69
skycell.2375.011,70
skycell.2375.012,71
skycell.2375.013,72
skycell.2375.014,73
skycell.2375.015,74
skycell.2375.016,75
skycell.2375.020,76
skycell.2375.021,77
skycell.2375.022,78
skycell.2375.023,79
skycell.2375.024,80
skycell.2375.025,81
skycell.2375.026,82
skycell.2375.027,83
skycell.2375.030,84
skycell.2375.031,85
skycell.2375.032,86
skycell.2375.033,87
skycell.2375.034,88
skycell.2375.035,89
skycell.2375.036,90
skycell.2375.037,91
skycell.2375.038,92
skycell.2375.040,93
skycell.2375.041,94
skycell.2375.042,95
skycell.2375.043,96
skycell.2375.044,97
skycell.2375.045,98
skycell.2375.046,99
skycell.2375.047,100
skycell.2375.048,101
skycell.2375.049,102
skycell.2375.050,103
skycell.2375.051,104
skycell.2375.052,105
skycell.2375.053,106
skycell.2375.054,107
skycell.2375.055,108
skycell.2375.056,109
skycell.2375.057,110
skycell.2375.058,111
skycell.2375.059,112
skycell.2375.060,113
skycell.2375.061,114
skycell.2375.062,115
skycell.2375.063,116
skycell.2375.064,117
skycell.2375.065,118
skycell.2375.066,119
skycell.2375.067,120
skycell.2375.068,121
skycell.2375.069,122
skycell.2375.070,123
skycell.2375.071,124
skycell.2375.072,125
skycell.2375.073,126
skycell.2375.074,127
skycell.2375.075,128
skycell.2375.076,129
skycell.2375.077,130
skycell.2375.078,131
skycell.2375.079,132
skycell.2375.080,133
skycell.2375.081,134
skycell.2375.082,135
skycell.2375.083,136
skycell.2375.084,137
skycell.2375.085,138
skycell.2375.086,139
skycell.2375.087,140
skycell.2375.088,141
skycell.2375.089,142
skycell.2375.090,143
skycell.2375.091,144
skycell.2375.092,145
skycell.2375.093,146
skycell.2375.094,147
skycell.2375.095,148
skycell.2375.096,149
skycell.2375.097,150
skycell.2375.098,151
skycell.2375.099,152
skycell.2376.000,153
skycell.2376.001,154
skycell.2376.002,155
skycell.2376.003,156
skycell.2376.004,157
skycell.2376.005,158
skycell.2376.006,159
skycell.2376.007,160
skycell.2376.008,161
skycell.2376.009,162
skycell.2376.010,163
skycell.2376.011,164
skycell.2376.012,165
skycell.2376.013,166
skycell.2376.014,167
skycell.2376.015,168
skycell.2376.016,169
skycell.2376.017,170
skycell.2376.018,171
skycell.2376.019,172
skycell.2376.020,173
skycell.2376.021,174
skycell.2376.022,175
skycell.2376.023,176
skycell.2376.024,177
skycell.2376.025,178
skycell.2376.026,179
skycell.2376.027,180
skycell.2376.028,181
skycell.2376.029,182
skycell.2376.030,183
skycell.2376.031,184
skycell.2376.032,185
skycell.2376.033,186
skycell.2376.034,187
skycell.2376.035,188
skycell.2376.036,189
skycell.2376.037,190
skycell.2376.038,191
skycell.2376.039,192
skycell.2376.040,193
skycell.2376.041,194
skycell.2376.042,195
skycell.2376.043,196
skycell.2376.044,197
skycell.2376.045,198
skycell.2376.046,199
skycell.2376.047,200
skycell.2376.048,201
skycell.2376.049,202
skycell.2376.050,203
skycell.2376.051,204
skycell.2376.052,205
skycell.2376.053,206
skycell.2376.054,207
skycell.2376.055,208
skycell.2376.056,209
skycell.2376.057,210
skycell.2376.058,211
skycell.2376.059,212
skycell.2376.060,213
skycell.2376.061,214
skycell.2376.062,215
