Name,Dist,RA,DEC,RA_Corner1,DEC_Corner1,RA_Corner2,DEC_Corner2,RA_Corner3,DEC_Corner3,RA_Corner4,DEC_Corner4
skycell.2331.070,9.059982952517567,253.80659726269,51.009618078171,254.02395837867,50.791076406609,254.02395837867,51.228229194179,253.589166702264,51.228229194179,253.589166702264,50.791076406609
skycell.2331.071,9.19405504288976,253.405138920364,51.009618078171,253.622500036344,50.791076406609,253.622500036344,51.228229194179,253.187708359938,51.228229194179,253.187708359938,50.791076406609
skycell.2331.080,8.718377171510001,253.80659726269,51.413437531661,254.02395837867,51.194895860099,254.02395837867,51.632048647669,253.589166702264,51.632048647669,253.589166702264,51.194895860099
skycell.2331.081,8.856372761381976,253.405138920364,51.413437531661,253.622500036344,51.194895860099,253.622500036344,51.632048647669,253.187708359938,51.632048647669,253.187708359938,51.194895860099
skycell.2331.082,8.998062529659514,253.003680578038,51.413437531661,253.221041694018,51.194895860099,253.221041694018,51.632048647669,252.786250017612,51.632048647669,252.786250017612,51.194895860099
skycell.2331.083,9.14327014867448,252.602222235712,51.413437531661,252.819583351692,51.194895860099,252.819583351692,51.632048647669,252.384791675286,51.632048647669,252.384791675286,51.194895860099
skycell.2331.090,8.382261358858434,253.80659726269,51.817256985151,254.02395837867,51.598715313589,254.02395837867,52.035868101159,253.589166702264,52.035868101159,253.589166702264,51.598715313589
skycell.2331.091,8.524397766745018,253.405138920364,51.817256985151,253.622500036344,51.598715313589,253.622500036344,52.035868101159,253.187708359938,52.035868101159,253.187708359938,51.598715313589
skycell.2331.092,8.670178920801177,253.003680578038,51.817256985151,253.221041694018,51.598715313589,253.221041694018,52.035868101159,252.786250017612,52.035868101159,252.786250017612,51.598715313589
skycell.2331.093,8.819419351260633,252.602222235712,51.817256985151,252.819583351692,51.598715313589,252.819583351692,52.035868101159,252.384791675286,52.035868101159,252.384791675286,51.598715313589
skycell.2331.094,8.971941586642398,252.200763893386,51.817256985151,252.418125009366,51.598715313589,252.418125009366,52.035868101159,251.98333333296,52.035868101159,251.98333333296,51.598715313589
skycell.2331.095,9.127576155929843,251.79930555106,51.817256985151,252.01666666704,51.598715313589,252.01666666704,52.035868101159,251.581874990634,52.035868101159,251.581874990634,51.598715313589
skycell.2332.030,9.20936090696932,259.80659726269,49.394340264211,260.02395837867,49.175798592649,260.02395837867,49.612951380219,259.589166702264,49.612951380219,259.589166702264,49.175798592649
skycell.2332.040,8.811998002905593,259.80659726269,49.798159717701,260.02395837867,49.579618046139,260.02395837867,50.016770833709,259.589166702264,50.016770833709,259.589166702264,49.579618046139
skycell.2332.041,8.862128164231153,259.405138920364,49.798159717701,259.622500036344,49.579618046139,259.622500036344,50.016770833709,259.18770835993803,50.016770833709,259.18770835993803,49.579618046139
skycell.2332.042,8.918101634365653,259.003680578038,49.798159717701,259.221041694018,49.579618046139,259.221041694018,50.016770833709,258.786250017612,50.016770833709,258.786250017612,49.579618046139
skycell.2332.043,8.97980734789473,258.602222235712,49.798159717701,258.819583351692,49.579618046139,258.819583351692,50.016770833709,258.384791675286,50.016770833709,258.384791675286,49.579618046139
skycell.2332.044,9.047126035511592,258.200763893386,49.798159717701,258.418125009366,49.579618046139,258.418125009366,50.016770833709,257.98333333296,50.016770833709,257.98333333296,49.579618046139
skycell.2332.045,9.119931242841377,257.79930555106,49.798159717701,258.01666666704,49.579618046139,258.01666666704,50.016770833709,257.581874990634,50.016770833709,257.581874990634,49.579618046139
skycell.2332.046,9.198090355812258,257.397847208734,49.798159717701,257.615208324714,49.579618046139,257.615208324714,50.016770833709,257.180416648308,50.016770833709,257.180416648308,49.579618046139
skycell.2332.050,8.415244752198795,259.80659726269,50.201979171191,260.02395837867,49.983437499629,260.02395837867,50.420590287199,259.589166702264,50.420590287199,259.589166702264,49.983437499629
skycell.2332.051,8.467268430495535,259.405138920364,50.201979171191,259.622500036344,49.983437499629,259.622500036344,50.420590287199,259.18770835993803,50.420590287199,259.18770835993803,49.983437499629
skycell.2332.052,8.525326263145876,259.003680578038,50.201979171191,259.221041694018,49.983437499629,259.221041694018,50.420590287199,258.786250017612,50.420590287199,258.786250017612,49.983437499629
skycell.2332.053,8.58929401926783,258.602222235712,50.201979171191,258.819583351692,49.983437499629,258.819583351692,50.420590287199,258.384791675286,50.420590287199,258.384791675286,49.983437499629
skycell.2332.054,8.65903866278976,258.200763893386,50.201979171191,258.418125009366,49.983437499629,258.418125009366,50.420590287199,257.98333333296,50.420590287199,257.98333333296,49.983437499629
skycell.2332.055,8.734419564198848,257.79930555106,50.201979171191,258.01666666704,49.983437499629,258.01666666704,50.420590287199,257.581874990634,50.420590287199,257.581874990634,49.983437499629
skycell.2332.056,8.815289710650307,257.397847208734,50.201979171191,257.615208324714,49.983437499629,257.615208324714,50.420590287199,257.180416648308,50.420590287199,257.180416648308,49.983437499629
skycell.2332.057,8.901496894398138,256.996388866408,50.201979171191,257.213749982388,49.983437499629,257.213749982388,50.420590287199,256.778958305982,50.420590287199,256.778958305982,49.983437499629
skycell.2332.058,8.992884862086019,256.594930524082,50.201979171191,256.81229164006197,49.983437499629,256.81229164006197,50.420590287199,256.377499963656,50.420590287199,256.377499963656,49.983437499629
skycell.2332.059,9.089294410260614,256.193472181756,50.201979171191,256.410833297736,49.983437499629,256.410833297736,50.420590287199,255.97604162133,50.420590287199,255.97604162133,49.983437499629
skycell.2332.060,8.019191648450937,259.80659726269,50.605798624681,260.02395837867,50.387256953119,260.02395837867,50.824409740689,259.589166702264,50.824409740689,259.589166702264,50.387256953119
