Name,Dist,RA,DEC,RA_Corner1,DEC_Corner1,RA_Corner2,DEC_Corner2,RA_Corner3,DEC_Corner3,RA_Corner4,DEC_Corner4
skycell.1470.080,8.986389076732603,236.4224644368312,7.40173614251,236.6408672195012,7.184861137652,236.6408672195012,7.618680591814,236.2039922097152,7.618680591814,236.2039922097152,7.184861137652
skycell.1470.081,9.109927826933832,236.0189227611252,7.40173614251,236.2373255437952,7.184861137652,236.2373255437952,7.618680591814,235.8004505340092,7.618680591814,235.8004505340092,7.184861137652
skycell.1470.090,8.603785249541414,236.4224644368312,7.802222262592,236.6408672195012,7.585347257734,236.6408672195012,8.019166711896,236.2039922097152,8.019166711896,236.2039922097152,7.585347257734
skycell.1470.091,8.732575107148271,236.0189227611252,7.802222262592,236.2373255437952,7.585347257734,236.2373255437952,8.019166711896,235.8004505340092,8.019166711896,235.8004505340092,7.585347257734
skycell.1470.092,8.877040159915726,235.6153810854192,7.802222262592,235.8337838680892,7.585347257734,235.8337838680892,8.019166711896,235.3969088583032,8.019166711896,235.3969088583032,7.585347257734
skycell.1470.093,9.036428341735295,235.2118394097132,7.802222262592,235.4302421923832,7.585347257734,235.4302421923832,8.019166711896,234.9933671825972,8.019166711896,234.9933671825972,7.585347257734
skycell.1470.094,9.2099645719343,234.8082977340072,7.802222262592,235.0267005166772,7.585347257734,235.0267005166772,8.019166711896,234.58982550689117,8.019166711896,234.58982550689117,7.585347257734
skycell.1471.070,9.088894989332308,240.4674168294093,7.001250022428,240.6858196120793,6.78437501757,240.6858196120793,7.218194471732,240.2489446022933,7.218194471732,240.2489446022933,6.78437501757
skycell.1471.071,9.039842440956969,240.06387515370332,7.001250022428,240.2822779363733,6.78437501757,240.2822779363733,7.218194471732,239.84540292658733,7.218194471732,239.84540292658733,6.78437501757
skycell.1471.072,9.00785874198751,239.6603334779973,7.001250022428,239.87873626066732,6.78437501757,239.87873626066732,7.218194471732,239.44186125088132,7.218194471732,239.44186125088132,6.78437501757
skycell.1471.073,8.993126072616539,239.2567918022913,7.001250022428,239.47519458496132,6.78437501757,239.47519458496132,7.218194471732,239.0383195751753,7.218194471732,239.0383195751753,6.78437501757
skycell.1471.074,8.995729220888526,238.85325012658532,7.001250022428,239.0716529092553,6.78437501757,239.0716529092553,7.218194471732,238.6347778994693,7.218194471732,238.6347778994693,6.78437501757
skycell.1471.075,9.015653165164554,238.4497084508793,7.001250022428,238.66811123354933,6.78437501757,238.66811123354933,7.218194471732,238.23123622376332,7.218194471732,238.23123622376332,6.78437501757
skycell.1471.076,9.052783504331504,238.0461667751733,7.001250022428,238.26456955784332,6.78437501757,238.26456955784332,7.218194471732,237.8276945480573,7.218194471732,237.8276945480573,6.78437501757
skycell.1471.077,9.106909707313621,237.64262509946732,7.001250022428,237.8610278821373,6.78437501757,237.8610278821373,7.218194471732,237.4241528723513,7.218194471732,237.4241528723513,6.78437501757
skycell.1471.078,9.177730969489122,237.23908342376131,7.001250022428,237.45748620643133,6.78437501757,237.45748620643133,7.218194471732,237.02061119664532,7.218194471732,237.02061119664532,6.78437501757
skycell.1471.080,8.692746154410584,240.4674168294093,7.40173614251,240.6858196120793,7.184861137652,240.6858196120793,7.618680591814,240.2489446022933,7.618680591814,240.2489446022933,7.184861137652
skycell.1471.081,8.6415090210586,240.06387515370332,7.40173614251,240.2822779363733,7.184861137652,240.2822779363733,7.618680591814,239.84540292658733,7.618680591814,239.84540292658733,7.184861137652
skycell.1471.082,8.608087012202573,239.6603334779973,7.40173614251,239.87873626066732,7.184861137652,239.87873626066732,7.618680591814,239.44186125088132,7.618680591814,239.44186125088132,7.184861137652
skycell.1471.083,8.592688080190614,239.2567918022913,7.40173614251,239.47519458496132,7.184861137652,239.47519458496132,7.618680591814,239.0383195751753,7.618680591814,239.0383195751753,7.184861137652
skycell.1471.084,8.59540912408026,238.85325012658532,7.40173614251,239.0716529092553,7.184861137652,239.0716529092553,7.618680591814,238.6347778994693,7.618680591814,238.6347778994693,7.184861137652
skycell.1471.085,8.616232971172742,238.4497084508793,7.40173614251,238.66811123354933,7.184861137652,238.66811123354933,7.618680591814,238.23123622376332,7.618680591814,238.23123622376332,7.184861137652
skycell.1471.086,8.655028914548959,238.0461667751733,7.40173614251,238.26456955784332,7.184861137652,238.26456955784332,7.618680591814,237.8276945480573,7.618680591814,237.8276945480573,7.184861137652
skycell.1471.087,8.711556767803359,237.64262509946732,7.40173614251,237.8610278821373,7.184861137652,237.8610278821373,7.618680591814,237.4241528723513,7.618680591814,237.4241528723513,7.184861137652
skycell.1471.088,8.785474147899366,237.23908342376131,7.40173614251,237.45748620643133,7.184861137652,237.45748620643133,7.618680591814,237.02061119664532,7.618680591814,237.02061119664532,7.184861137652
skycell.1471.089,8.876346483190146,236.8355417480553,7.40173614251,237.05394453072532,7.184861137652,237.05394453072532,7.618680591814,236.6170695209393,7.618680591814,236.6170695209393,7.184861137652
skycell.1471.090,8.297010428106733,240.4674168294093,7.802222262592,240.6858196120793,7.585347257734,240.6858196120793,8.019166711896,240.2489446022933,8.019166711896,240.2489446022933,7.585347257734
skycell.1471.091,8.243382553148425,240.06387515370332,7.802222262592,240.2822779363733,7.585347257734,240.2822779363733,8.019166711896,239.84540292658733,8.019166711896,239.84540292658733,7.585347257734
skycell.1471.092,8.2083843815727,239.6603334779973,7.802222262592,239.87873626066732,7.585347257734,239.87873626066732,8.019166711896,239.44186125088132,8.019166711896,239.44186125088132,7.585347257734
skycell.1471.093,8.192254756053124,239.2567918022913,7.802222262592,239.47519458496132,7.585347257734,239.47519458496132,8.019166711896,239.0383195751753,8.019166711896,239.0383195751753,7.585347257734
skycell.1471.094,8.195105123167373,238.85325012658532,7.802222262592,239.0716529092553,7.585347257734,239.0716529092553,8.019166711896,238.6347778994693,8.019166711896,238.6347778994693,7.585347257734
skycell.1471.095,8.216915724952047,238.4497084508793,7.802222262592,238.66811123354933,7.585347257734,238.66811123354933,8.019166711896,238.23123622376332,8.019166711896,238.23123622376332,7.585347257734
skycell.1471.096,8.257536277682213,238.0461667751733,7.802222262592,238.26456955784332,7.585347257734,238.26456955784332,8.019166711896,237.8276945480573,8.019166711896,237.8276945480573,7.585347257734
skycell.1471.097,8.316691084160256,237.64262509946732,7.802222262592,237.8610278821373,7.585347257734,237.8610278821373,8.019166711896,237.4241528723513,8.019166711896,237.4241528723513,7.585347257734
skycell.1471.098,8.393988180422602,237.23908342376131,7.802222262592,237.45748620643133,7.585347257734,237.45748620643133,8.019166711896,237.02061119664532,8.019166711896,237.02061119664532,7.585347257734
skycell.1471.099,8.488931827320478,236.8355417480553,7.802222262592,237.05394453072532,7.585347257734,237.05394453072532,8.019166711896,236.6170695209393,8.019166711896,236.6170695209393,7.585347257734
skycell.1472.079,9.1564953980828,240.88047888184437,7.001250022428,241.0988816645144,6.78437501757,241.0988816645144,7.218194471732,240.66200665472837,7.218194471732,240.66200665472837,6.78437501757
skycell.1472.085,9.205467606341989,242.4946455846684,7.40173614251,242.7130483673384,7.184861137652,242.7130483673384,7.618680591814,242.2761733575524,7.618680591814,242.2761733575524,7.184861137652
skycell.1472.086,9.071215904271634,242.09110390896237,7.40173614251,242.3095066916324,7.184861137652,242.3095066916324,7.618680591814,241.87263168184637,7.618680591814,241.87263168184637,7.184861137652
skycell.1472.087,8.952368834584556,241.6875622332564,7.40173614251,241.90596501592637,7.184861137652,241.90596501592637,7.618680591814,241.46909000614036,7.618680591814,241.46909000614036,7.184861137652
skycell.1472.088,8.849547310041459,241.2840205575504,7.40173614251,241.5024233402204,7.184861137652,241.5024233402204,7.618680591814,241.0655483304344,7.618680591814,241.0655483304344,7.184861137652
skycell.1472.089,8.76331565663285,240.88047888184437,7.40173614251,241.0988816645144,7.184861137652,241.0988816645144,7.618680591814,240.66200665472837,7.618680591814,240.66200665472837,7.184861137652
skycell.1472.093,9.156431985314116,243.30172893608037,7.802222262592,243.5201317187504,7.585347257734,243.5201317187504,8.019166711896,243.08325670896437,8.019166711896,243.08325670896437,7.585347257734
skycell.1472.094,8.987060597217642,242.8981872603744,7.802222262592,243.11659004304437,7.585347257734,243.11659004304437,8.019166711896,242.67971503325836,8.019166711896,242.67971503325836,7.585347257734
skycell.1472.095,8.832071479841387,242.4946455846684,7.802222262592,242.7130483673384,7.585347257734,242.7130483673384,8.019166711896,242.2761733575524,8.019166711896,242.2761733575524,7.585347257734
skycell.1472.096,8.692234347468355,242.09110390896237,7.802222262592,242.3095066916324,7.585347257734,242.3095066916324,8.019166711896,241.87263168184637,8.019166711896,241.87263168184637,7.585347257734
skycell.1472.097,8.56829139313697,241.6875622332564,7.802222262592,241.90596501592637,7.585347257734,241.90596501592637,8.019166711896,241.46909000614036,8.019166711896,241.46909000614036,7.585347257734
skycell.1472.098,8.460941409667603,241.2840205575504,7.802222262592,241.5024233402204,7.585347257734,241.5024233402204,8.019166711896,241.0655483304344,8.019166711896,241.0655483304344,7.585347257734
skycell.1472.099,8.370823034728033,240.88047888184437,7.802222262592,241.0988816645144,7.585347257734,241.0988816645144,8.019166711896,240.66200665472837,8.019166711896,240.66200665472837,7.585347257734
skycell.1558.040,9.034444619060178,232.36422869163312,9.799583328844,232.58117314093712,9.582569435094,232.58117314093712,10.016597222594,232.1472842423291,10.016597222594,232.1472842423291,9.582569435094
skycell.1558.050,8.760949204665428,232.36422869163312,10.200277782264,232.58117314093712,9.983263888514,232.58117314093712,10.417291676014,232.1472842423291,10.417291676014,232.1472842423291,9.983263888514
skycell.1558.051,9.05711922134837,231.96367312710512,10.200277782264,232.18061757640913,9.983263888514,232.18061757640913,10.417291676014,231.74672867780112,10.417291676014,231.74672867780112,9.983263888514
skycell.1558.060,8.4974704808614,232.36422869163312,10.600972235684,232.58117314093712,10.383958341934,232.58117314093712,10.817986129434,232.1472842423291,10.817986129434,232.1472842423291,10.383958341934
skycell.1558.061,8.802056184802558,231.96367312710512,10.600972235684,232.18061757640913,10.383958341934,232.18061757640913,10.817986129434,231.74672867780112,10.817986129434,231.74672867780112,10.383958341934
skycell.1558.062,9.113117338431763,231.56311756257713,10.600972235684,231.7800620118811,10.383958341934,231.7800620118811,10.817986129434,231.34617311327312,10.817986129434,231.34617311327312,10.383958341934
skycell.1558.070,8.244968839217941,232.36422869163312,11.001666689104,232.58117314093712,10.784652795354,232.58117314093712,11.218680582854,232.1472842423291,11.218680582854,232.1472842423291,10.784652795354
skycell.1558.071,8.55806882031268,231.96367312710512,11.001666689104,232.18061757640913,10.784652795354,232.18061757640913,11.218680582854,231.74672867780112,11.218680582854,231.74672867780112,10.784652795354
skycell.1558.072,8.877196985444835,231.56311756257713,11.001666689104,231.7800620118811,10.784652795354,231.7800620118811,11.218680582854,231.34617311327312,11.218680582854,231.34617311327312,10.784652795354
skycell.1558.073,9.201725344941757,231.1625619980491,11.001666689104,231.37950644735312,10.784652795354,231.37950644735312,11.218680582854,230.94561754874513,11.218680582854,230.94561754874513,10.784652795354
skycell.1558.080,8.00448320866427,232.36422869163312,11.402361142524,232.58117314093712,11.185347248774,232.58117314093712,11.619375036274,232.1472842423291,11.619375036274,232.1472842423291,11.185347248774
skycell.1558.081,8.326130911057325,231.96367312710512,11.402361142524,232.18061757640913,11.185347248774,232.18061757640913,11.619375036274,231.74672867780112,11.619375036274,231.74672867780112,11.185347248774
skycell.1558.082,8.653307570329094,231.56311756257713,11.402361142524,231.7800620118811,11.185347248774,231.7800620118811,11.619375036274,231.34617311327312,11.619375036274,231.34617311327312,11.185347248774
