Name,Dist,RA,DEC,RA_Corner1,DEC_Corner1,RA_Corner2,DEC_Corner2,RA_Corner3,DEC_Corner3,RA_Corner4,DEC_Corner4
skycell.2159.080,9.030913234959634,12.413130775639225,43.41076392049,12.632575224999222,43.192569471158,12.632575224999222,43.628958369822,12.193686326279224,43.628958369822,12.193686326279224,43.192569471158
skycell.2159.090,8.746177600514415,12.413130775639225,43.813819485074,12.632575224999222,43.595625035742,12.632575224999222,44.032013934406,12.193686326279224,44.032013934406,12.193686326279224,43.595625035742
skycell.2159.091,8.958398640478899,12.007575210999224,43.813819485074,12.227019660359222,43.595625035742,12.227019660359222,44.032013934406,11.788130761639223,44.032013934406,11.788130761639223,43.595625035742
skycell.2159.092,9.174055512567389,11.602019646359222,43.813819485074,11.821464095719223,43.595625035742,11.821464095719223,44.032013934406,11.382575196999223,44.032013934406,11.382575196999223,43.595625035742
skycell.2160.020,9.05953266377666,17.70724870319049,40.992430532986,17.92669315255049,40.774236083654,17.92669315255049,41.210624982318,17.487804253830493,41.210624982318,17.487804253830493,40.774236083654
skycell.2160.021,9.160264296940909,17.30169313855049,40.992430532986,17.52113758791049,40.774236083654,17.52113758791049,41.210624982318,17.082248689190493,41.210624982318,17.082248689190493,40.774236083654
skycell.2160.030,8.678103671564834,17.70724870319049,41.39548609757,17.92669315255049,41.177291648238,17.92669315255049,41.613680546902,17.487804253830493,41.613680546902,17.487804253830493,41.177291648238
skycell.2160.031,8.782533789643882,17.30169313855049,41.39548609757,17.52113758791049,41.177291648238,17.52113758791049,41.613680546902,17.082248689190493,41.613680546902,17.082248689190493,41.177291648238
skycell.2160.032,8.89476205347811,16.896137573910494,41.39548609757,17.11558202327049,41.177291648238,17.11558202327049,41.613680546902,16.676693124550493,41.613680546902,16.676693124550493,41.177291648238
skycell.2160.033,9.01449439235759,16.490582009270494,41.39548609757,16.71002645863049,41.177291648238,16.71002645863049,41.613680546902,16.271137559910493,41.613680546902,16.271137559910493,41.177291648238
skycell.2160.034,9.141432944168411,16.085026444630493,41.39548609757,16.30447089399049,41.177291648238,16.30447089399049,41.613680546902,15.865581995270492,41.613680546902,15.865581995270492,41.177291648238
skycell.2160.040,8.29870296946625,17.70724870319049,41.798541662154,17.92669315255049,41.580347212822,17.92669315255049,42.016736111486,17.487804253830493,42.016736111486,17.487804253830493,41.580347212822
skycell.2160.041,8.407136354691618,17.30169313855049,41.798541662154,17.52113758791049,41.580347212822,17.52113758791049,42.016736111486,17.082248689190493,42.016736111486,17.082248689190493,41.580347212822
skycell.2160.042,8.523545951644376,16.896137573910494,41.798541662154,17.11558202327049,41.580347212822,17.11558202327049,42.016736111486,16.676693124550493,42.016736111486,16.676693124550493,41.580347212822
skycell.2160.043,8.647606712054499,16.490582009270494,41.798541662154,16.71002645863049,41.580347212822,16.71002645863049,42.016736111486,16.271137559910493,42.016736111486,16.271137559910493,41.580347212822
skycell.2160.044,8.778991142984388,16.085026444630493,41.798541662154,16.30447089399049,41.580347212822,16.30447089399049,42.016736111486,15.865581995270492,42.016736111486,15.865581995270492,41.580347212822
skycell.2160.045,8.91737222606349,15.679470879990491,41.798541662154,15.898915329350492,41.580347212822,15.898915329350492,42.016736111486,15.460026430630492,42.016736111486,15.460026430630492,41.580347212822
skycell.2160.046,9.062425966769728,15.273915315350491,41.798541662154,15.493359764710492,41.580347212822,15.493359764710492,42.016736111486,15.054470865990492,42.016736111486,15.054470865990492,41.580347212822
skycell.2160.047,9.213833571058611,14.868359750710493,41.798541662154,15.087804200070492,41.580347212822,15.087804200070492,42.016736111486,14.648915301350492,42.016736111486,14.648915301350492,41.580347212822
skycell.2160.050,7.921622007022638,17.70724870319049,42.201597226738,17.92669315255049,41.983402777406,17.92669315255049,42.41979167607,17.487804253830493,42.41979167607,17.487804253830493,41.983402777406
skycell.2160.051,8.034399044414046,17.30169313855049,42.201597226738,17.52113758791049,41.983402777406,17.52113758791049,42.41979167607,17.082248689190493,42.41979167607,17.082248689190493,41.983402777406
skycell.2160.052,8.155329962727158,16.896137573910494,42.201597226738,17.11558202327049,41.983402777406,17.11558202327049,42.41979167607,16.676693124550493,42.41979167607,16.676693124550493,41.983402777406
skycell.2160.053,8.284054610296181,16.490582009270494,42.201597226738,16.71002645863049,41.983402777406,16.71002645863049,42.41979167607,16.271137559910493,42.41979167607,16.271137559910493,41.983402777406
skycell.2160.054,8.420212290098005,16.085026444630493,42.201597226738,16.30447089399049,41.983402777406,16.30447089399049,42.41979167607,15.865581995270492,42.41979167607,15.865581995270492,41.983402777406
skycell.2160.055,8.563445007275284,15.679470879990491,42.201597226738,15.898915329350492,41.983402777406,15.898915329350492,42.41979167607,15.460026430630492,42.41979167607,15.460026430630492,41.983402777406
