Name,Dist,RA,DEC,RA_Corner1,DEC_Corner1,RA_Corner2,DEC_Corner2,RA_Corner3,DEC_Corner3,RA_Corner4,DEC_Corner4
skycell.0664.060,9.007610799935321,133.9624221190062,-29.397048597605,134.1802693461082,-29.614687491369,134.1802693461082,-29.179340259395,133.7445748919042,-29.179340259395,133.7445748919042,-29.614687491369
skycell.0664.061,9.093799242503085,133.5600609988822,-29.397048597605,133.7779082259842,-29.614687491369,133.7779082259842,-29.179340259395,133.3422137717802,-29.179340259395,133.3422137717802,-29.614687491369
skycell.0664.062,9.193604221050045,133.1576998787582,-29.397048597605,133.3755471058602,-29.614687491369,133.3755471058602,-29.179340259395,132.9398526516562,-29.179340259395,132.9398526516562,-29.614687491369
skycell.0664.070,8.616478589480316,133.9624221190062,-28.995034699711,134.1802693461082,-29.212673593475,134.1802693461082,-28.777326361501,133.7445748919042,-28.777326361501,133.7445748919042,-29.212673593475
skycell.0664.071,8.706860273477568,133.5600609988822,-28.995034699711,133.7779082259842,-29.212673593475,133.7779082259842,-28.777326361501,133.3422137717802,-28.777326361501,133.3422137717802,-29.212673593475
skycell.0664.072,8.811419775482468,133.1576998787582,-28.995034699711,133.3755471058602,-29.212673593475,133.3755471058602,-28.777326361501,132.9398526516562,-28.777326361501,132.9398526516562,-29.212673593475
skycell.0664.073,8.92965817798651,132.7553387586342,-28.995034699711,132.9731859857362,-29.212673593475,132.9731859857362,-28.777326361501,132.5374915315322,-28.777326361501,132.5374915315322,-29.212673593475
skycell.0664.074,9.061038992123493,132.3529776385102,-28.995034699711,132.5708248656122,-29.212673593475,132.5708248656122,-28.777326361501,132.1351304114082,-28.777326361501,132.1351304114082,-29.212673593475
skycell.0664.075,9.204998375682877,131.9506165183862,-28.995034699711,132.1684637454882,-29.212673593475,132.1684637454882,-28.777326361501,131.7327692912842,-28.777326361501,131.7327692912842,-29.212673593475
skycell.0664.080,8.226387323723326,133.9624221190062,-28.593020801817,134.1802693461082,-28.810659695581,134.1802693461082,-28.375312463607,133.7445748919042,-28.375312463607,133.7445748919042,-28.810659695581
skycell.0664.081,8.32133918710406,133.5600609988822,-28.593020801817,133.7779082259842,-28.810659695581,133.7779082259842,-28.375312463607,133.3422137717802,-28.375312463607,133.3422137717802,-28.810659695581
skycell.0664.082,8.431064735293445,133.1576998787582,-28.593020801817,133.3755471058602,-28.810659695581,133.3755471058602,-28.375312463607,132.9398526516562,-28.375312463607,132.9398526516562,-28.810659695581
skycell.0664.083,8.554994604750414,132.7553387586342,-28.593020801817,132.9731859857362,-28.810659695581,132.9731859857362,-28.375312463607,132.5374915315322,-28.375312463607,132.5374915315322,-28.810659695581
skycell.0664.084,8.69252023806554,132.3529776385102,-28.593020801817,132.5708248656122,-28.810659695581,132.5708248656122,-28.375312463607,132.1351304114082,-28.375312463607,132.1351304114082,-28.810659695581
skycell.0664.085,8.843006182491507,131.9506165183862,-28.593020801817,132.1684637454882,-28.810659695581,132.1684637454882,-28.375312463607,131.7327692912842,-28.375312463607,131.7327692912842,-28.810659695581
skycell.0664.086,9.005801502930487,131.5482553982622,-28.593020801817,131.7661026253642,-28.810659695581,131.7661026253642,-28.375312463607,131.3304081711602,-28.375312463607,131.3304081711602,-28.810659695581
