Name,Value
skycell.2289.060,0
skycell.2289.070,1
skycell.2289.071,2
skycell.2289.072,3
skycell.2289.080,4
skycell.2289.081,5
skycell.2289.082,6
skycell.2289.083,7
skycell.2289.084,8
skycell.2289.090,9
skycell.2289.091,10
skycell.2289.092,11
skycell.2289.093,12
skycell.2289.094,13
skycell.2289.095,14
skycell.2289.096,15
skycell.2290.050,16
skycell.2290.051,17
skycell.2290.052,18
skycell.2290.053,19
skycell.2290.054,20
skycell.2290.055,21
skycell.2290.056,22
skycell.2290.060,23
skycell.2290.061,24
skycell.2290.062,25
skycell.2290.063,26
skycell.2290.064,27
skycell.2290.065,28
skycell.2290.066,29
skycell.2290.067,30
skycell.2290.068,31
skycell.2290.069,32
skycell.2290.070,33
skycell.2290.071,34
skycell.2290.072,35
skycell.2290.073,36
skycell.2290.074,37
skycell.2290.075,38
skycell.2290.076,39
skycell.2290.077,40
skycell.2290.078,41
skycell.2290.079,42
skycell.2290.080,43
skycell.2290.081,44
skycell.2290.082,45
skycell.2290.083,46
skycell.2290.084,47
skycell.2290.085,48
skycell.2290.086,49
skycell.2290.087,50
skycell.2290.088,51
skycell.2290.089,52
skycell.2290.090,53
skycell.2290.091,54
skycell.2290.092,55
skycell.2290.093,56
skycell.2290.094,57
skycell.2290.095,58
skycell.2290.096,59
skycell.2290.097,60
skycell.2290.098,61
skycell.2290.099,62
skycell.2291.054,63
skycell.2291.055,64
skycell.2291.056,65
skycell.2291.057,66
skycell.2291.058,67
skycell.2291.059,68
skycell.2291.060,69
skycell.2291.061,70
skycell.2291.062,71
skycell.2291.063,72
skycell.2291.064,73
skycell.2291.065,74
skycell.2291.066,75
skycell.2291.067,76
skycell.2291.068,77
skycell.2291.069,78
skycell.2291.070,79
skycell.2291.071,80
skycell.2291.072,81
skycell.2291.073,82
skycell.2291.074,83
skycell.2291.075,84
skycell.2291.076,85
skycell.2291.077,86
skycell.2291.078,87
skycell.2291.079,88
skycell.2291.080,89
skycell.2291.081,90
skycell.2291.082,91
skycell.2291.083,92
skycell.2291.084,93
skycell.2291.085,94
skycell.2291.086,95
skycell.2291.087,96
skycell.2291.088,97
skycell.2291.089,98
skycell.2291.090,99
skycell.2291.091,100
skycell.2291.092,101
skycell.2291.093,102
skycell.2291.094,103
skycell.2291.095,104
skycell.2291.096,105
skycell.2291.097,106
skycell.2291.098,107
skycell.2291.099,108
skycell.2292.077,109
skycell.2292.078,110
skycell.2292.079,111
skycell.2292.085,112
skycell.2292.086,113
skycell.2292.087,114
skycell.2292.088,115
skycell.2292.089,116
skycell.2292.094,117
