Name,Value
skycell.2455.050,0
skycell.2455.060,1
skycell.2455.061,2
skycell.2455.062,3
skycell.2455.070,4
skycell.2455.071,5
skycell.2455.072,6
skycell.2455.073,7
skycell.2455.080,8
skycell.2455.081,9
skycell.2455.082,10
skycell.2455.083,11
skycell.2455.084,12
skycell.2455.085,13
skycell.2455.090,14
skycell.2455.091,15
skycell.2455.092,16
skycell.2455.093,17
skycell.2455.094,18
skycell.2455.095,19
skycell.2455.096,20
skycell.2456.020,21
skycell.2456.030,22
skycell.2456.031,23
skycell.2456.032,24
skycell.2456.033,25
skycell.2456.034,26
skycell.2456.035,27
skycell.2456.040,28
skycell.2456.041,29
skycell.2456.042,30
skycell.2456.043,31
skycell.2456.044,32
skycell.2456.045,33
skycell.2456.046,34
skycell.2456.047,35
skycell.2456.050,36
skycell.2456.051,37
skycell.2456.052,38
skycell.2456.053,39
skycell.2456.054,40
skycell.2456.055,41
skycell.2456.056,42
skycell.2456.057,43
skycell.2456.058,44
skycell.2456.059,45
skycell.2456.060,46
skycell.2456.061,47
skycell.2456.062,48
skycell.2456.063,49
skycell.2456.064,50
skycell.2456.065,51
skycell.2456.066,52
skycell.2456.067,53
skycell.2456.068,54
skycell.2456.069,55
skycell.2456.070,56
skycell.2456.071,57
skycell.2456.072,58
skycell.2456.073,59
skycell.2456.074,60
skycell.2456.075,61
skycell.2456.076,62
skycell.2456.077,63
skycell.2456.078,64
skycell.2456.079,65
skycell.2456.080,66
skycell.2456.081,67
skycell.2456.082,68
skycell.2456.083,69
skycell.2456.084,70
skycell.2456.085,71
skycell.2456.086,72
skycell.2456.087,73
skycell.2456.088,74
skycell.2456.089,75
skycell.2456.090,76
skycell.2456.091,77
skycell.2456.092,78
skycell.2456.093,79
skycell.2456.094,80
skycell.2456.095,81
skycell.2456.096,82
skycell.2456.097,83
skycell.2456.098,84
skycell.2456.099,85
skycell.2457.020,86
skycell.2457.021,87
skycell.2457.022,88
skycell.2457.023,89
skycell.2457.024,90
skycell.2457.025,91
skycell.2457.026,92
skycell.2457.027,93
skycell.2457.028,94
skycell.2457.029,95
skycell.2457.030,96
skycell.2457.031,97
skycell.2457.032,98
skycell.2457.033,99
skycell.2457.034,100
skycell.2457.035,101
skycell.2457.036,102
skycell.2457.037,103
skycell.2457.038,104
skycell.2457.039,105
skycell.2457.040,106
skycell.2457.041,107
skycell.2457.042,108
skycell.2457.043,109
skycell.2457.044,110
skycell.2457.045,111
skycell.2457.046,112
skycell.2457.047,113
skycell.2457.048,114
skycell.2457.049,115
skycell.2457.050,116
skycell.2457.051,117
skycell.2457.052,118
skycell.2457.053,119
