Name,Value
skycell.0920.040,0
skycell.0920.050,1
skycell.0920.051,2
skycell.0920.060,3
skycell.0920.061,4
skycell.0920.062,5
skycell.0920.070,6
skycell.0920.071,7
skycell.0920.072,8
skycell.0920.073,9
skycell.0920.074,10
skycell.0920.080,11
skycell.0920.081,12
skycell.0920.082,13
skycell.0920.083,14
skycell.0920.084,15
skycell.0920.085,16
skycell.0920.090,17
skycell.0920.091,18
skycell.0920.092,19
skycell.0920.093,20
skycell.0920.094,21
skycell.0920.095,22
skycell.0921.010,23
skycell.0921.020,24
skycell.0921.021,25
skycell.0921.022,26
skycell.0921.023,27
skycell.0921.024,28
skycell.0921.025,29
skycell.0921.030,30
skycell.0921.031,31
skycell.0921.032,32
skycell.0921.033,33
skycell.0921.034,34
skycell.0921.035,35
skycell.0921.036,36
skycell.0921.037,37
skycell.0921.038,38
skycell.0921.040,39
skycell.0921.041,40
skycell.0921.042,41
skycell.0921.043,42
skycell.0921.044,43
skycell.0921.045,44
skycell.0921.046,45
skycell.0921.047,46
skycell.0921.048,47
skycell.0921.049,48
skycell.0921.050,49
skycell.0921.051,50
skycell.0921.052,51
skycell.0921.053,52
skycell.0921.054,53
skycell.0921.055,54
skycell.0921.056,55
skycell.0921.057,56
skycell.0921.058,57
skycell.0921.059,58
skycell.0921.060,59
skycell.0921.061,60
skycell.0921.062,61
skycell.0921.063,62
skycell.0921.064,63
skycell.0921.065,64
skycell.0921.066,65
skycell.0921.067,66
skycell.0921.068,67
skycell.0921.069,68
skycell.0921.070,69
skycell.0921.071,70
skycell.0921.072,71
skycell.0921.073,72
skycell.0921.074,73
skycell.0921.075,74
skycell.0921.076,75
skycell.0921.077,76
skycell.0921.078,77
skycell.0921.079,78
skycell.0921.080,79
skycell.0921.081,80
skycell.0921.082,81
skycell.0921.083,82
skycell.0921.084,83
skycell.0921.085,84
skycell.0921.086,85
skycell.0921.087,86
skycell.0921.088,87
skycell.0921.089,88
skycell.0921.090,89
skycell.0921.091,90
skycell.0921.092,91
skycell.0921.093,92
skycell.0921.094,93
skycell.0921.095,94
skycell.0921.096,95
skycell.0921.097,96
skycell.0921.098,97
skycell.0921.099,98
skycell.0922.018,99
skycell.0922.019,100
skycell.0922.023,101
skycell.0922.024,102
skycell.0922.025,103
skycell.0922.026,104
