Name,Dist,RA,DEC,RA_Corner1,DEC_Corner1,RA_Corner2,DEC_Corner2,RA_Corner3,DEC_Corner3,RA_Corner4,DEC_Corner4
skycell.0678.000,8.198614020920951,198.0778206517513,-31.790821468918505,198.33897397835625,-32.00352017628659,198.32833426889977,-31.569043816103324,197.81782492587243,-31.577488682318783,197.8261851323466,-32.01210518537716
skycell.0678.001,8.464552424511652,197.6051055736969,-31.79781465215056,197.86535282459863,-32.01152226276748,197.8568184027338,-31.576915276148437,197.34603194004316,-31.583487804114988,197.35228312540167,-32.01820387707784
skycell.0678.002,8.740903336302415,197.13216491983567,-31.80306248581414,197.391469592881,-32.017766435943244,197.38504394245217,-31.58305750522319,196.8740494454945,-31.587754419094757,196.8781890548576,-32.02254131403653
skycell.0678.003,9.026700344714962,196.65906301332168,-31.806562348598927,196.91738894397295,-32.0222495732557,196.91307469095705,-31.587467442062973,196.40194141431553,-31.59028639871696,196.4039677544874,-32.02511532508073
skycell.0678.010,8.508070606016275,198.06908237267825,-31.38939474296637,198.3291440117266,-31.60225358279364,198.31859141514235,-31.16760561179048,197.8101694717192,-31.17592121048341,197.81846118372715,-31.610709152505812
skycell.0678.011,8.764784337034007,197.5983055555559,-31.396281679320985,197.85746791946193,-31.610135019512335,197.84900341626997,-31.17535658224175,197.34030774285708,-31.181828489513723,197.34650768882628,-31.61671587900063
skycell.0678.012,9.032106610720845,197.12730592886436,-31.40144977366336,197.38553296903245,-31.61628503461702,197.37915998627253,-31.18140477858081,196.87025882482288,-31.18602977883031,196.87436449156684,-31.62098790303601
skycell.0678.020,8.825002743461862,198.06041551734495,-30.98782928646533,198.3193945417323,-31.20082686526134,198.3089279931271,-30.76604991287842,197.80257647186713,-30.77423642876505,197.81080052743633,-31.209153153287392
skycell.0678.021,9.072906882602098,197.59156114840025,-30.99461011672725,197.84964762269036,-31.20858779918572,197.84125218276935,-30.77368056589277,197.33463026615556,-30.78005199657717,197.3407796000364,-31.215068026927508
skycell.0678.030,9.148619606745534,198.0518192140174,-30.58616452225759,198.3097245841944,-30.799279392178935,198.2993430359517,-30.364416163241472,197.79504516541775,-30.372473806139663,197.80320238896488,-30.80747658116378
skycell.0679.000,6.251088371818359,202.6347817113216,-31.790821468918505,202.8959350379265,-32.00352017628659,202.88529532847008,-31.569043816103324,202.3747859854427,-31.577488682318783,202.38314619191692,-32.01210518537716
skycell.0679.001,6.372817418075826,202.1620666332672,-31.79781465215056,202.42231388416897,-32.01152226276748,202.41377946230412,-31.576915276148437,201.90299299961347,-31.583487804114988,201.909244184972,-32.01820387707784
skycell.0679.002,6.517051630263511,201.689125979406,-31.80306248581414,201.94843065245132,-32.017766435943244,201.94200500202248,-31.58305750522319,201.43101050506485,-31.587754419094757,201.43515011442793,-32.02254131403653
skycell.0679.003,6.682341540260282,201.21602407289197,-31.806562348598927,201.4743500035433,-32.0222495732557,201.47003575052736,-31.587467442062973,200.95890247388584,-31.59028639871696,200.96092881405772,-32.02511532508073
skycell.0679.004,6.867165111757778,200.7428253686807,-31.808312490995544,201.0001367601977,-32.0249694307396,200.99793566913104,-31.590142886762468,200.4867329803682,-31.59108247907681,200.48664522214415,-32.02592462098678
skycell.0679.005,7.069979827249451,200.2695944009112,-31.808312037748717,200.5258558540768,-32.025924646173465,200.5257688256507,-31.591082503852192,200.01456614887155,-31.590142262675176,200.01236432816864,-32.02496879629209
skycell.0679.006,7.289264968535184,199.7963957301256,-31.80656098908509,200.0515722724539,-32.025114740993956,200.05359934228676,-31.59028582416807,199.54246610158657,-31.587466218975376,199.53815111939457,-32.02224832986519
skycell.0679.007,7.523553539713923,199.3232938904356,-31.803060220713117,199.577351004802,-32.02254012096895,199.58149134339052,-31.587753245508463,199.07049690630257,-31.58305568374563,199.0640705274556,-32.017764584232324
skycell.0679.008,7.77145446460514,198.85035333674207,-31.797811482594284,199.10325698937697,-32.01820207562684,199.1095089032275,-31.58348603207699,198.59872252428616,-31.57691285718923,198.590187375058,-32.011519803662644
skycell.0679.009,8.031666388641343,198.37763839211723,-31.79081739648948,198.6293550599065,-32.01210277644415,198.63771599384236,-31.57748631271279,198.12720675837596,-31.56904080086742,198.11656632290632,-32.00351711101693
skycell.0679.010,6.638039146423093,202.62604343224857,-31.38939474296637,202.88610507129692,-31.60225358279364,202.87555247471263,-31.16760561179048,202.36713053128952,-31.17592121048341,202.37542224329744,-31.610709152505812
skycell.0679.011,6.7529016648538205,202.1552666151262,-31.396281679320985,202.41442897903224,-31.610135019512335,202.40596447584028,-31.17535658224175,201.8972688024274,-31.181828489513723,201.9034687483966,-31.61671587900063
skycell.0679.012,6.889283389894924,201.68426698843467,-31.40144977366336,201.9424940286027,-31.61628503461702,201.93612104584284,-31.18140477858081,201.4272198843932,-31.18602977883031,201.43132555113715,-31.62098790303601
skycell.0679.013,7.045942097598806,201.2131080876004,-31.404896452559065,201.47036408793187,-31.620700562171265,201.46608520873,-31.185747195840733,200.95704696694796,-31.188522989048295,200.95905668891737,-31.623523092821475
skycell.0679.014,7.221556566052051,200.74185357716823,-31.40661999845934,200.9981031836228,-31.62337939891151,200.9959201437049,-31.188381674584427,200.48681333997857,-31.189306879517556,200.4867263015124,-31.624320182522485
