Name,Value
skycell.2515.060,0
skycell.2515.070,1
skycell.2515.071,2
skycell.2515.072,3
skycell.2515.080,4
skycell.2515.081,5
skycell.2515.082,6
skycell.2515.083,7
skycell.2515.090,8
skycell.2515.091,9
skycell.2515.092,10
skycell.2515.093,11
skycell.2515.094,12
skycell.2516.020,13
skycell.2516.030,14
skycell.2516.031,15
skycell.2516.032,16
skycell.2516.033,17
skycell.2516.040,18
skycell.2516.041,19
skycell.2516.042,20
skycell.2516.043,21
skycell.2516.044,22
skycell.2516.045,23
skycell.2516.046,24
skycell.2516.050,25
skycell.2516.051,26
skycell.2516.052,27
skycell.2516.053,28
skycell.2516.054,29
skycell.2516.055,30
skycell.2516.056,31
skycell.2516.057,32
skycell.2516.058,33
skycell.2516.060,34
skycell.2516.061,35
skycell.2516.062,36
skycell.2516.063,37
skycell.2516.064,38
skycell.2516.065,39
skycell.2516.066,40
skycell.2516.067,41
skycell.2516.068,42
skycell.2516.069,43
skycell.2516.070,44
skycell.2516.071,45
skycell.2516.072,46
skycell.2516.073,47
skycell.2516.074,48
skycell.2516.075,49
skycell.2516.076,50
skycell.2516.077,51
skycell.2516.078,52
skycell.2516.079,53
skycell.2516.080,54
skycell.2516.081,55
skycell.2516.082,56
skycell.2516.083,57
skycell.2516.084,58
skycell.2516.085,59
skycell.2516.086,60
skycell.2516.087,61
skycell.2516.088,62
skycell.2516.089,63
skycell.2516.090,64
skycell.2516.091,65
skycell.2516.092,66
skycell.2516.093,67
skycell.2516.094,68
skycell.2516.095,69
skycell.2516.096,70
skycell.2516.097,71
skycell.2516.098,72
skycell.2516.099,73
skycell.2517.010,74
skycell.2517.011,75
skycell.2517.012,76
skycell.2517.013,77
skycell.2517.014,78
skycell.2517.015,79
skycell.2517.020,80
skycell.2517.021,81
skycell.2517.022,82
skycell.2517.023,83
skycell.2517.024,84
skycell.2517.025,85
skycell.2517.026,86
skycell.2517.027,87
skycell.2517.028,88
skycell.2517.029,89
skycell.2517.030,90
skycell.2517.031,91
skycell.2517.032,92
skycell.2517.033,93
skycell.2517.034,94
skycell.2517.035,95
skycell.2517.036,96
skycell.2517.037,97
skycell.2517.038,98
skycell.2517.039,99
skycell.2517.040,100
skycell.2517.041,101
skycell.2517.042,102
skycell.2517.043,103
skycell.2517.044,104
skycell.2517.045,105
skycell.2517.046,106
skycell.2517.047,107
skycell.2517.048,108
skycell.2517.049,109
skycell.2517.050,110
skycell.2517.051,111
skycell.2517.052,112
skycell.2517.053,113
skycell.2517.054,114
skycell.2517.055,115
skycell.2517.056,116
skycell.2517.057,117
skycell.2517.058,118
skycell.2517.059,119
skycell.2517.060,120
skycell.2517.061,121
skycell.2517.062,122
skycell.2517.063,123
skycell.2517.064,124
skycell.2517.065,125
skycell.2517.066,126
skycell.2517.067,127
skycell.2517.068,128
skycell.2517.069,129
skycell.2517.070,130
skycell.2517.071,131
skycell.2517.072,132
skycell.2517.073,133
skycell.2517.074,134
skycell.2517.075,135
skycell.2517.076,136
skycell.2517.077,137
skycell.2517.078,138
skycell.2517.079,139
skycell.2517.080,140
skycell.2517.081,141
skycell.2517.082,142
skycell.2517.083,143
skycell.2517.084,144
skycell.2517.085,145
skycell.2517.086,146
skycell.2517.087,147
skycell.2517.088,148
skycell.2517.089,149
skycell.2517.090,150
skycell.2517.091,151
skycell.2517.092,152
skycell.2517.093,153
skycell.2517.094,154
skycell.2517.095,155
skycell.2517.096,156
skycell.2517.097,157
skycell.2517.098,158
skycell.2517.099,159
skycell.2518.023,160
skycell.2518.024,161
skycell.2518.025,162
skycell.2518.026,163
skycell.2518.027,164
skycell.2518.028,165
skycell.2518.029,166
skycell.2518.030,167
skycell.2518.031,168
skycell.2518.032,169
skycell.2518.033,170
skycell.2518.034,171
skycell.2518.035,172
skycell.2518.036,173
skycell.2518.037,174
skycell.2518.038,175
skycell.2518.039,176
skycell.2518.040,177
skycell.2518.041,178
skycell.2518.042,179
skycell.2518.043,180
skycell.2518.044,181
skycell.2518.045,182
skycell.2518.046,183
skycell.2518.047,184
skycell.2518.048,185
skycell.2518.049,186
skycell.2518.050,187
skycell.2518.051,188
skycell.2518.052,189
skycell.2518.053,190
skycell.2518.054,191
skycell.2518.055,192
skycell.2518.056,193
skycell.2518.057,194
skycell.2518.058,195
skycell.2518.059,196
skycell.2518.060,197
skycell.2518.061,198
skycell.2518.062,199
skycell.2518.063,200
skycell.2518.064,201
skycell.2518.065,202
skycell.2518.066,203
skycell.2518.067,204
skycell.2518.068,205
skycell.2518.069,206
skycell.2518.070,207
skycell.2518.071,208
skycell.2518.072,209
skycell.2518.073,210
skycell.2518.074,211
skycell.2518.075,212
skycell.2518.076,213
skycell.2518.077,214
skycell.2518.078,215
skycell.2518.079,216
skycell.2518.080,217
skycell.2518.081,218
skycell.2518.082,219
skycell.2518.083,220
