Name,Value
skycell.2062.094,0
skycell.2062.095,1
skycell.2062.096,2
skycell.2062.097,3
skycell.2133.050,4
skycell.2133.060,5
skycell.2133.061,6
skycell.2133.070,7
skycell.2133.071,8
skycell.2133.072,9
skycell.2133.080,10
skycell.2133.081,11
skycell.2133.082,12
skycell.2133.083,13
skycell.2133.090,14
skycell.2133.091,15
skycell.2133.092,16
skycell.2133.093,17
skycell.2133.094,18
skycell.2134.000,19
skycell.2134.010,20
skycell.2134.011,21
skycell.2134.012,22
skycell.2134.013,23
skycell.2134.020,24
skycell.2134.021,25
skycell.2134.022,26
skycell.2134.023,27
skycell.2134.024,28
skycell.2134.025,29
skycell.2134.030,30
skycell.2134.031,31
skycell.2134.032,32
skycell.2134.033,33
skycell.2134.034,34
skycell.2134.035,35
skycell.2134.036,36
skycell.2134.037,37
skycell.2134.040,38
skycell.2134.041,39
skycell.2134.042,40
skycell.2134.043,41
skycell.2134.044,42
skycell.2134.045,43
skycell.2134.046,44
skycell.2134.047,45
skycell.2134.048,46
skycell.2134.049,47
skycell.2134.050,48
skycell.2134.051,49
skycell.2134.052,50
skycell.2134.053,51
skycell.2134.054,52
skycell.2134.055,53
skycell.2134.056,54
skycell.2134.057,55
skycell.2134.058,56
skycell.2134.059,57
skycell.2134.060,58
skycell.2134.061,59
skycell.2134.062,60
skycell.2134.063,61
skycell.2134.064,62
skycell.2134.065,63
skycell.2134.066,64
skycell.2134.067,65
skycell.2134.068,66
skycell.2134.069,67
skycell.2134.070,68
skycell.2134.071,69
skycell.2134.072,70
skycell.2134.073,71
skycell.2134.074,72
skycell.2134.075,73
skycell.2134.076,74
skycell.2134.077,75
skycell.2134.078,76
skycell.2134.079,77
skycell.2134.080,78
skycell.2134.081,79
skycell.2134.082,80
skycell.2134.083,81
skycell.2134.084,82
skycell.2134.085,83
skycell.2134.086,84
skycell.2134.087,85
skycell.2134.088,86
skycell.2134.089,87
skycell.2134.090,88
skycell.2134.091,89
skycell.2134.092,90
skycell.2134.093,91
skycell.2134.094,92
skycell.2134.095,93
skycell.2134.096,94
skycell.2134.097,95
skycell.2134.098,96
skycell.2134.099,97
skycell.2135.000,98
skycell.2135.001,99
skycell.2135.002,100
skycell.2135.003,101
skycell.2135.004,102
skycell.2135.005,103
skycell.2135.006,104
skycell.2135.007,105
skycell.2135.008,106
skycell.2135.009,107
skycell.2135.010,108
skycell.2135.011,109
skycell.2135.012,110
skycell.2135.013,111
skycell.2135.014,112
skycell.2135.015,113
skycell.2135.016,114
skycell.2135.017,115
skycell.2135.018,116
skycell.2135.019,117
skycell.2135.020,118
skycell.2135.021,119
skycell.2135.022,120
skycell.2135.023,121
skycell.2135.024,122
skycell.2135.025,123
skycell.2135.026,124
skycell.2135.027,125
skycell.2135.028,126
skycell.2135.029,127
skycell.2135.030,128
skycell.2135.031,129
skycell.2135.032,130
skycell.2135.033,131
skycell.2135.034,132
skycell.2135.035,133
skycell.2135.036,134
skycell.2135.037,135
skycell.2135.038,136
skycell.2135.039,137
skycell.2135.040,138
skycell.2135.041,139
skycell.2135.042,140
skycell.2135.043,141
skycell.2135.044,142
skycell.2135.045,143
skycell.2135.046,144
skycell.2135.047,145
skycell.2135.048,146
skycell.2135.049,147
skycell.2135.050,148
skycell.2135.051,149
skycell.2135.052,150
skycell.2135.053,151
skycell.2135.054,152
skycell.2135.055,153
skycell.2135.056,154
skycell.2135.057,155
skycell.2135.058,156
skycell.2135.059,157
skycell.2135.060,158
skycell.2135.061,159
skycell.2135.062,160
skycell.2135.063,161
skycell.2135.064,162
skycell.2135.065,163
skycell.2135.066,164
skycell.2135.067,165
skycell.2135.068,166
skycell.2135.069,167
skycell.2135.070,168
skycell.2135.071,169
skycell.2135.072,170
skycell.2135.073,171
skycell.2135.074,172
skycell.2135.075,173
skycell.2135.076,174
skycell.2135.077,175
skycell.2135.078,176
skycell.2135.079,177
skycell.2135.080,178
skycell.2135.081,179
skycell.2135.082,180
skycell.2135.083,181
skycell.2135.084,182
skycell.2135.085,183
skycell.2135.086,184
skycell.2135.087,185
skycell.2135.088,186
skycell.2135.089,187
skycell.2135.090,188
skycell.2135.091,189
skycell.2135.092,190
skycell.2135.093,191
skycell.2135.094,192
skycell.2135.095,193
skycell.2135.096,194
skycell.2135.097,195
skycell.2135.098,196
skycell.2135.099,197
skycell.2136.007,198
skycell.2136.008,199
skycell.2136.009,200
skycell.2136.014,201
skycell.2136.015,202
skycell.2136.016,203
skycell.2136.017,204
skycell.2136.018,205
skycell.2136.019,206
skycell.2136.022,207
skycell.2136.023,208
skycell.2136.024,209
skycell.2136.025,210
skycell.2136.026,211
