Name,Value
skycell.0994.080,0
skycell.0994.090,1
skycell.0994.091,2
skycell.0994.092,3
skycell.0994.093,4
skycell.0994.094,5
skycell.0995.085,6
skycell.0995.086,7
skycell.0995.087,8
skycell.0995.088,9
skycell.0995.089,10
skycell.0995.091,11
skycell.0995.092,12
skycell.0995.093,13
skycell.0995.094,14
skycell.0995.095,15
skycell.0995.096,16
skycell.0995.097,17
skycell.0995.098,18
skycell.0995.099,19
skycell.1081.050,20
skycell.1081.060,21
skycell.1081.061,22
skycell.1081.070,23
skycell.1081.071,24
skycell.1081.072,25
skycell.1081.080,26
skycell.1081.081,27
skycell.1081.082,28
skycell.1081.083,29
skycell.1081.090,30
skycell.1081.091,31
skycell.1081.092,32
skycell.1081.093,33
skycell.1082.000,34
skycell.1082.001,35
skycell.1082.002,36
skycell.1082.003,37
skycell.1082.010,38
skycell.1082.011,39
skycell.1082.012,40
skycell.1082.013,41
skycell.1082.014,42
skycell.1082.015,43
skycell.1082.020,44
skycell.1082.021,45
skycell.1082.022,46
skycell.1082.023,47
skycell.1082.024,48
skycell.1082.025,49
skycell.1082.026,50
skycell.1082.027,51
skycell.1082.030,52
skycell.1082.031,53
skycell.1082.032,54
skycell.1082.033,55
skycell.1082.034,56
skycell.1082.035,57
skycell.1082.036,58
skycell.1082.037,59
skycell.1082.038,60
skycell.1082.040,61
skycell.1082.041,62
skycell.1082.042,63
skycell.1082.043,64
skycell.1082.044,65
skycell.1082.045,66
skycell.1082.046,67
skycell.1082.047,68
skycell.1082.048,69
skycell.1082.049,70
skycell.1082.050,71
skycell.1082.051,72
skycell.1082.052,73
skycell.1082.053,74
skycell.1082.054,75
skycell.1082.055,76
skycell.1082.056,77
skycell.1082.057,78
skycell.1082.058,79
skycell.1082.059,80
skycell.1082.060,81
skycell.1082.061,82
skycell.1082.062,83
skycell.1082.063,84
skycell.1082.064,85
skycell.1082.065,86
skycell.1082.066,87
skycell.1082.067,88
skycell.1082.068,89
skycell.1082.069,90
skycell.1082.070,91
skycell.1082.071,92
skycell.1082.072,93
skycell.1082.073,94
skycell.1082.074,95
skycell.1082.075,96
skycell.1082.076,97
skycell.1082.077,98
skycell.1082.078,99
skycell.1082.079,100
skycell.1082.080,101
skycell.1082.081,102
skycell.1082.082,103
skycell.1082.083,104
skycell.1082.084,105
skycell.1082.085,106
skycell.1082.086,107
skycell.1082.087,108
skycell.1082.088,109
skycell.1082.089,110
skycell.1082.090,111
skycell.1082.091,112
skycell.1082.092,113
skycell.1082.093,114
skycell.1082.094,115
skycell.1082.095,116
skycell.1082.096,117
skycell.1082.097,118
skycell.1082.098,119
skycell.1082.099,120
skycell.1083.000,121
skycell.1083.001,122
skycell.1083.002,123
skycell.1083.003,124
skycell.1083.004,125
skycell.1083.005,126
skycell.1083.006,127
skycell.1083.007,128
skycell.1083.008,129
skycell.1083.009,130
skycell.1083.010,131
skycell.1083.011,132
skycell.1083.012,133
skycell.1083.013,134
