Name,Value
skycell.0664.090,0
skycell.0665.010,1
skycell.0665.011,2
skycell.0665.020,3
skycell.0665.021,4
skycell.0665.022,5
skycell.0665.023,6
skycell.0665.030,7
skycell.0665.031,8
skycell.0665.032,9
skycell.0665.033,10
skycell.0665.034,11
skycell.0665.040,12
skycell.0665.041,13
skycell.0665.042,14
skycell.0665.043,15
skycell.0665.044,16
skycell.0665.045,17
skycell.0665.050,18
skycell.0665.051,19
skycell.0665.052,20
skycell.0665.053,21
skycell.0665.054,22
skycell.0665.055,23
skycell.0665.056,24
skycell.0665.060,25
skycell.0665.061,26
skycell.0665.062,27
skycell.0665.063,28
skycell.0665.064,29
skycell.0665.065,30
skycell.0665.066,31
skycell.0665.067,32
skycell.0665.070,33
skycell.0665.071,34
skycell.0665.072,35
skycell.0665.073,36
skycell.0665.074,37
skycell.0665.075,38
skycell.0665.076,39
skycell.0665.077,40
skycell.0665.078,41
skycell.0665.080,42
skycell.0665.081,43
skycell.0665.082,44
skycell.0665.083,45
skycell.0665.084,46
skycell.0665.085,47
skycell.0665.086,48
skycell.0665.087,49
skycell.0665.088,50
skycell.0665.089,51
skycell.0665.090,52
skycell.0665.091,53
skycell.0665.092,54
skycell.0665.093,55
skycell.0665.094,56
skycell.0665.095,57
skycell.0665.096,58
skycell.0665.097,59
skycell.0665.098,60
skycell.0665.099,61
skycell.0666.000,62
skycell.0666.001,63
skycell.0666.002,64
skycell.0666.003,65
skycell.0666.004,66
skycell.0666.005,67
skycell.0666.006,68
skycell.0666.007,69
skycell.0666.008,70
skycell.0666.010,71
skycell.0666.011,72
skycell.0666.012,73
skycell.0666.013,74
skycell.0666.014,75
skycell.0666.015,76
skycell.0666.016,77
skycell.0666.017,78
skycell.0666.018,79
skycell.0666.019,80
skycell.0666.020,81
skycell.0666.021,82
skycell.0666.022,83
skycell.0666.023,84
skycell.0666.024,85
skycell.0666.025,86
skycell.0666.026,87
skycell.0666.027,88
skycell.0666.028,89
skycell.0666.029,90
skycell.0666.030,91
skycell.0666.031,92
skycell.0666.032,93
skycell.0666.033,94
skycell.0666.034,95
skycell.0666.035,96
skycell.0666.036,97
skycell.0666.037,98
skycell.0666.038,99
skycell.0666.039,100
skycell.0666.040,101
skycell.0666.041,102
skycell.0666.042,103
skycell.0666.043,104
skycell.0666.044,105
skycell.0666.045,106
skycell.0666.046,107
skycell.0666.047,108
skycell.0666.048,109
skycell.0666.049,110
skycell.0666.050,111
skycell.0666.051,112
skycell.0666.052,113
skycell.0666.053,114
