Name,Value
skycell.2148.030,0
skycell.2148.040,1
skycell.2148.041,2
skycell.2148.050,3
skycell.2148.051,4
skycell.2148.052,5
skycell.2148.053,6
skycell.2148.060,7
skycell.2148.061,8
skycell.2148.062,9
skycell.2148.063,10
skycell.2148.064,11
skycell.2148.070,12
skycell.2148.071,13
skycell.2148.072,14
skycell.2148.073,15
skycell.2148.074,16
skycell.2148.075,17
skycell.2148.080,18
skycell.2148.081,19
skycell.2148.082,20
skycell.2148.083,21
skycell.2148.084,22
skycell.2148.085,23
skycell.2148.086,24
skycell.2148.090,25
skycell.2148.091,26
skycell.2148.092,27
skycell.2148.093,28
skycell.2148.094,29
skycell.2148.095,30
skycell.2148.096,31
skycell.2148.097,32
skycell.2149.000,33
skycell.2149.001,34
skycell.2149.002,35
skycell.2149.010,36
skycell.2149.011,37
skycell.2149.012,38
skycell.2149.013,39
skycell.2149.014,40
skycell.2149.015,41
skycell.2149.020,42
skycell.2149.021,43
skycell.2149.022,44
skycell.2149.023,45
skycell.2149.024,46
skycell.2149.025,47
skycell.2149.026,48
skycell.2149.027,49
skycell.2149.028,50
skycell.2149.030,51
skycell.2149.031,52
skycell.2149.032,53
skycell.2149.033,54
skycell.2149.034,55
skycell.2149.035,56
skycell.2149.036,57
skycell.2149.037,58
skycell.2149.038,59
skycell.2149.039,60
skycell.2149.040,61
skycell.2149.041,62
skycell.2149.042,63
skycell.2149.043,64
skycell.2149.044,65
skycell.2149.045,66
skycell.2149.046,67
skycell.2149.047,68
skycell.2149.048,69
skycell.2149.049,70
skycell.2149.050,71
skycell.2149.051,72
skycell.2149.052,73
skycell.2149.053,74
skycell.2149.054,75
skycell.2149.055,76
skycell.2149.056,77
skycell.2149.057,78
skycell.2149.058,79
skycell.2149.059,80
skycell.2149.060,81
skycell.2149.061,82
skycell.2149.062,83
skycell.2149.063,84
skycell.2149.064,85
skycell.2149.065,86
skycell.2149.066,87
skycell.2149.067,88
skycell.2149.068,89
skycell.2149.069,90
skycell.2149.070,91
skycell.2149.071,92
skycell.2149.072,93
skycell.2149.073,94
skycell.2149.074,95
skycell.2149.075,96
skycell.2149.076,97
skycell.2149.077,98
skycell.2149.078,99
skycell.2149.079,100
skycell.2149.080,101
skycell.2149.081,102
skycell.2149.082,103
skycell.2149.083,104
skycell.2149.084,105
skycell.2149.085,106
skycell.2149.086,107
skycell.2149.087,108
skycell.2149.088,109
skycell.2149.089,110
skycell.2149.090,111
skycell.2149.091,112
skycell.2149.092,113
skycell.2149.093,114
skycell.2149.094,115
skycell.2149.095,116
skycell.2149.096,117
skycell.2149.097,118
skycell.2149.098,119
skycell.2149.099,120
skycell.2150.002,121
skycell.2150.003,122
skycell.2150.004,123
skycell.2150.005,124
skycell.2150.006,125
skycell.2150.007,126
skycell.2150.008,127
skycell.2150.009,128
skycell.2150.010,129
skycell.2150.011,130
skycell.2150.012,131
