Name,Value
skycell.2387.090,0
skycell.2388.090,1
skycell.2388.091,2
skycell.2388.092,3
skycell.2388.093,4
skycell.2388.094,5
skycell.2388.095,6
skycell.2388.096,7
skycell.2388.097,8
skycell.2388.098,9
skycell.2388.099,10
skycell.2389.099,11
skycell.2437.060,12
skycell.2437.070,13
skycell.2437.071,14
skycell.2437.080,15
skycell.2437.081,16
skycell.2437.082,17
skycell.2437.090,18
skycell.2437.091,19
skycell.2437.092,20
skycell.2437.093,21
skycell.2438.010,22
skycell.2438.011,23
skycell.2438.020,24
skycell.2438.021,25
skycell.2438.022,26
skycell.2438.023,27
skycell.2438.024,28
skycell.2438.030,29
skycell.2438.031,30
skycell.2438.032,31
skycell.2438.033,32
skycell.2438.034,33
skycell.2438.035,34
skycell.2438.040,35
skycell.2438.041,36
skycell.2438.042,37
skycell.2438.043,38
skycell.2438.044,39
skycell.2438.045,40
skycell.2438.046,41
skycell.2438.047,42
skycell.2438.050,43
skycell.2438.051,44
skycell.2438.052,45
skycell.2438.053,46
skycell.2438.054,47
skycell.2438.055,48
skycell.2438.056,49
skycell.2438.057,50
skycell.2438.058,51
skycell.2438.060,52
skycell.2438.061,53
skycell.2438.062,54
skycell.2438.063,55
skycell.2438.064,56
skycell.2438.065,57
skycell.2438.066,58
skycell.2438.067,59
skycell.2438.068,60
skycell.2438.069,61
skycell.2438.070,62
skycell.2438.071,63
skycell.2438.072,64
skycell.2438.073,65
skycell.2438.074,66
skycell.2438.075,67
skycell.2438.076,68
skycell.2438.077,69
skycell.2438.078,70
skycell.2438.079,71
skycell.2438.080,72
skycell.2438.081,73
skycell.2438.082,74
skycell.2438.083,75
skycell.2438.084,76
skycell.2438.085,77
skycell.2438.086,78
skycell.2438.087,79
skycell.2438.088,80
skycell.2438.089,81
skycell.2438.090,82
skycell.2438.091,83
skycell.2438.092,84
skycell.2438.093,85
skycell.2438.094,86
skycell.2438.095,87
skycell.2438.096,88
skycell.2438.097,89
skycell.2438.098,90
skycell.2438.099,91
skycell.2439.000,92
skycell.2439.001,93
skycell.2439.002,94
skycell.2439.003,95
skycell.2439.004,96
skycell.2439.005,97
skycell.2439.006,98
skycell.2439.007,99
skycell.2439.008,100
skycell.2439.010,101
skycell.2439.011,102
skycell.2439.012,103
skycell.2439.013,104
skycell.2439.014,105
skycell.2439.015,106
skycell.2439.016,107
skycell.2439.017,108
skycell.2439.018,109
skycell.2439.019,110
skycell.2439.020,111
skycell.2439.021,112
skycell.2439.022,113
skycell.2439.023,114
skycell.2439.024,115
skycell.2439.025,116
skycell.2439.026,117
skycell.2439.027,118
skycell.2439.028,119
skycell.2439.029,120
skycell.2439.030,121
skycell.2439.031,122
skycell.2439.032,123
skycell.2439.033,124
skycell.2439.034,125
skycell.2439.035,126
skycell.2439.036,127
skycell.2439.037,128
skycell.2439.038,129
skycell.2439.039,130
skycell.2439.040,131
skycell.2439.041,132
skycell.2439.042,133
skycell.2439.043,134
skycell.2439.044,135
skycell.2439.045,136
skycell.2439.046,137
skycell.2439.047,138
skycell.2439.048,139
skycell.2439.049,140
skycell.2439.050,141
skycell.2439.051,142
skycell.2439.052,143
skycell.2439.053,144
skycell.2439.054,145
skycell.2439.055,146
skycell.2439.056,147
