Dates Flux Corrflux Xpos Ypos
2247.258079 1932342.861827 0.8861175800186687 8.734257 6.551947
2247.258761 1927899.260273 0.8841787690303089 8.737161 6.553316
2247.259442 1930780.896261 0.8853218446132952 8.733848 6.548902
2247.260123 1929946.170296 0.8848691966025024 8.733082 6.546643
2247.260804 1931533.207694 0.8860337242371873 8.7382 6.560504
2247.262166 1927122.457802 0.8838489394831641 8.737888 6.553734
2247.262847 1935831.70768 0.8881361936868947 8.738231 6.566191
2247.263528 1933279.246689 0.8866393058695445 8.735156 6.555058
2247.264209 1931685.078583 0.8861586268285533 8.739206 6.561902
2247.26489 1929171.940303 0.8849503140913594 8.739876 6.558787
2247.265571 1932793.5182 0.8865216744409358 8.737771 6.556992
2247.266252 1940928.313192 0.8905015941874365 8.739075 6.566517
2247.266933 1943250.525013 0.8913289314018069 8.737244 6.558003
2247.267614 1950343.814925 0.8950514000069218 8.743673 6.571826
2247.268295 1955637.270804 0.897319949068572 8.741174 6.567408
2247.268977 1957430.015728 0.8980376019320516 8.741096 6.562944
2247.269658 1968400.014382 0.9029865629868348 8.73855 6.561924
2247.270339 1973719.783036 0.9057134968753855 8.742321 6.570388
2247.27102 1977539.072189 0.9073978447433622 8.742315 6.567469
2247.271701 1975527.871845 0.9066008642842063 8.745583 6.569539
2247.272382 1972922.456237 0.9051577624717256 8.744437 6.560079
2247.273063 1982795.437719 0.9097297036991321 8.740859 6.56553
2247.273744 1979207.556418 0.9083526019891753 8.744442 6.573397
2247.274425 1969717.700361 0.9039670940994883 8.746148 6.570365
2247.275106 1968223.622544 0.9032374218277873 8.745379 6.569256
2247.275787 1968309.718648 0.9032388184739389 8.74361 6.569417
2247.276468 1970662.284513 0.9046252850557881 8.746328 6.579809
2247.277149 1957552.529486 0.8984717187781867 8.749516 6.570721
2247.27783 1968246.64487 0.9034298187450622 8.745299 6.577148
2247.278511 1962129.748286 0.9003944737288508 8.744098 6.568557
2247.279193 1963628.346809 0.9014014433132702 8.747501 6.578832
2247.280555 1961996.325895 0.9008425400903911 8.751012 6.583399
2247.281236 1971596.325041 0.9049845472502631 8.744346 6.578855
2247.281917 1962215.522761 0.9008183752538551 8.74981 6.579289
2247.282598 1963878.543321 0.9015452711519327 8.748549 6.579007
2247.283279 1964085.698704 0.9017712793860955 8.749305 6.583833
2247.28396 1965147.666482 0.9024200766638767 8.751352 6.588598
2247.284641 1963446.379339 0.9014196483359426 8.749075 6.581586
2247.285322 1961084.901312 0.9004727387143202 8.750925 6.585562
2247.286003 1966208.236634 0.9028734673970258 8.749112 6.589454
2247.286684 1959199.422858 0.8998081052330968 8.753665 6.591304
2247.287365 1959532.945118 0.8998401904645712 8.751784 6.588093
2247.288046 1963235.776363 0.9017468998123146 8.752651 6.595908
2247.288727 1966402.621049 0.9030155990092911 8.748969 6.591837
2247.289409 1957248.64103 0.8989718164434269 8.754668 6.592799
2247.29009 1963149.202193 0.9015569345150658 8.750999 6.591267
2247.290771 1961934.01155 0.9014853967167465 8.757306 6.605129
2247.291452 1962364.027465 0.9011588084678671 8.750401 6.590287
2247.292133 1965649.420886 0.9031657795800654 8.754455 6.606933
2247.292814 1963224.834053 0.9022707607243786 8.757877 6.612367
2247.293495 1955341.365672 0.8981457909648684 8.754559 6.595014
2247.294857 1959741.220142 0.9002813435312371 8.753608 6.600769
2247.295538 1965484.06545 0.9033146753262756 8.755917 6.614588
2247.296219 1953906.105501 0.8978877480810804 8.758872 6.607272
2247.2969 1964785.237989 0.9029193952305836 8.755133 6.61239
2247.297581 1956063.518129 0.8993343982833357 8.764644 6.619626
2247.298262 1961481.030621 0.9017159297674222 8.759558 6.620509
2247.298943 1958859.505932 0.9000277692903631 8.754553 6.606083
2247.299625 1951836.553785 0.89711572335651 8.76139 6.611981
2247.300306 1957723.553551 0.900043479110525 8.761826 6.620368
2247.300987 1964640.363384 0.9032027617442657 8.758201 6.623247
2247.301668 1957194.437934 0.9002721189426193 8.769421 6.630781
2247.302349 1956403.040209 0.8995777763459635 8.764471 6.623208
2247.30303 1960001.80264 0.9012834457284571 8.762988 6.626687
2247.303711 1955277.631245 0.8990663847714979 8.765389 6.62251
2247.305754 1967879.052148 0.9052731419200131 8.764891 6.638594
2247.306435 1956304.916606 0.9006687691139632 8.782835 6.64594
2247.307116 1961475.746601 0.9024254361513463 8.770862 6.636124
2247.307797 1959300.592131 0.9012141221319342 8.769172 6.63003
2247.309159 1963295.113334 0.9036308913958103 8.774847 6.645253
2247.309841 1965526.051599 0.9045996142871051 8.772409 6.645697
2247.312565 1951925.971187 0.8988404130328751 8.785937 6.649099
2247.313246 1964139.741106 0.9047283517110688 8.782211 6.661452
2247.313927 1957062.551483 0.9015669490314671 8.786985 6.659726
2247.314608 1955948.799809 0.9007744071561912 8.783499 6.654271
2247.315289 1953642.389499 0.899774389259526 8.785225 6.654548
2247.31597 1959149.720973 0.9031495830842503 8.792797 6.672612
2247.316651 1947914.938686 0.8975532625115475 8.793538 6.659331
2247.317332 1956834.323225 0.9018899292783084 8.790739 6.669049
2247.318013 1951213.401786 0.89930749786455 8.794209 6.665762
2247.318694 1953635.859411 0.9008369196443736 8.797645 6.674239
2247.319375 1953496.660599 0.9001879667216667 8.789787 6.665075
2247.320057 1948592.787409 0.8981117749090013 8.795315 6.664998
2247.320738 1955698.554066 0.9017206454502983 8.795562 6.674453
2247.321419 1954787.862451 0.9015079888433697 8.797877 6.677905
2247.3221 1950931.644402 0.8998875573508365 8.802078 6.677955
2247.322781 1952723.344344 0.9005564131515288 8.798761 6.67702
2247.323462 1957153.679892 0.9031408746930121 8.802344 6.687769
2247.324143 1951074.428797 0.899763355975437 8.799444 6.67542
2247.325505 1954715.561361 0.9020740501883496 8.804456 6.687108
2247.326186 1950903.471699 0.9003549948058149 8.80745 6.685082
2247.326867 1946484.580753 0.8984649120288274 8.811876 6.684333
2247.327548 1954090.493497 0.9020545867715396 8.80919 6.689015
2247.328229 1954730.810256 0.9025116355261484 8.81176 6.690319
2247.32891 1961691.405378 0.9053976025813477 8.805729 6.688439
2247.329591 1958873.764088 0.9046121698738103 8.813688 6.692799
2247.330273 1951635.159069 0.9014776758786871 8.817416 6.693824
2247.330954 1956126.913391 0.9038242546492595 8.816704 6.700628
2247.331635 1951799.793822 0.9014203177473773 8.814847 6.693368
2247.332316 1954610.092329 0.9031092759107595 8.816643 6.700379
2247.332997 1947495.564922 0.8990720462466003 8.813086 6.686566
2247.334359 1945438.229046 0.8986399909131421 8.819325 6.692446
2247.33504 1943969.542569 0.8984927189411883 8.825314 6.698065
2247.335721 1953939.131251 0.9028044640420642 8.816506 6.700633
2247.336402 1943783.456382 0.8983257243975608 8.82434 6.697322
2247.337083 1949979.289003 0.901518162431626 8.823608 6.704981
2247.337764 1934258.100107 0.8942839649525554 8.835072 6.694016
2247.338445 1946929.819432 0.8998341156701314 8.822382 6.700478
2247.339126 1939765.882838 0.8967851575988296 8.829722 6.698527
2247.339808 1945660.322488 0.8997761764629079 8.829555 6.704097
2247.340489 1941306.786225 0.8976118957329913 8.83048 6.700105
2247.34117 1939623.751485 0.8967843142463953 8.831067 6.698496
2247.341851 1937551.436324 0.8957902001975153 8.831921 6.696885
2247.342532 1934351.618676 0.8944853599310193 8.837219 6.695064
2247.343213 1937967.546255 0.8961681348474587 8.834873 6.697668
2247.343894 1926394.279081 0.890855659799166 8.84278 6.690415
2247.344575 1928700.218064 0.8918030226391425 8.839055 6.691788
2247.345256 1934000.296186 0.8943738713410769 8.838697 6.694588
2247.345937 1928674.867337 0.8921929520815828 8.84546 6.693288
2247.346618 1924671.646971 0.8900845023902116 8.844952 6.688718
2247.347299 1924047.433113 0.8902115910972602 8.850999 6.690727
2247.34798 1933714.230218 0.8941786325458736 8.83706 6.694983
2247.348661 1917090.761588 0.886857878314542 8.854191 6.684863
2247.349342 1925277.707473 0.8906289238343709 8.848621 6.690216
2247.350024 1911460.789555 0.8839069385244088 8.853368 6.678764
2247.350705 1929236.488098 0.8925777426192992 8.847568 6.693556
2247.351386 1917663.079135 0.8876165149431967 8.86014 6.68816
2247.352067 1920770.674554 0.8883880040864502 8.848996 6.686758
2247.352748 1918529.79702 0.8880273492582949 8.859823 6.68866
2247.353429 1918349.649272 0.887884642129634 8.859321 6.688079
2247.35411 1926499.46715 0.8915237071837687 8.851791 6.693278
2247.354791 1915884.676413 0.8867319608919185 8.860412 6.68675
2247.355472 1916555.517503 0.8871359670094596 8.860859 6.688017
2247.356153 1913583.736976 0.8856365738989594 8.861603 6.684972
2247.356834 1917232.506283 0.8878649236057055 8.865471 6.690742
2247.357515 1915111.263773 0.8865759551009814 8.861034 6.689814
2247.358196 1909369.866824 0.8845247269975196 8.874218 6.687009
2247.358877 1909520.347272 0.8844238894660753 8.872293 6.686061
2247.359558 1914293.808142 0.8860216159182541 8.861277 6.68635
2247.36024 1906190.158527 0.8829200042379034 8.874261 6.684721
2247.360921 1910371.186075 0.8847598126786994 8.870657 6.686722
2247.361602 1908277.820342 0.8840515115387568 8.875217 6.686543
2247.362283 1909341.890923 0.8841446186558031 8.869206 6.685778
2247.362964 1908995.597991 0.8847671878186931 8.878262 6.689748
2247.363645 1916031.886986 0.8873262343749116 8.86555 6.690963
2247.364326 1900666.774687 0.8808685689197137 8.883006 6.684296
2247.365007 1905977.683189 0.8834828477310626 8.88179 6.687989
2247.36705 2115823.26284 0.9469708249107165 8.39663 6.451335
2247.367731 2128242.563556 0.9526215889572119 8.376353 6.472865
2247.368412 2125856.865094 0.9518483675128678 8.384165 6.467773
2247.369093 2132720.443381 0.9554213787226964 8.377394 6.479571
2247.369774 2123894.057135 0.9507615046806066 8.38437 6.46554
2247.370456 2122934.290311 0.9502733092998642 8.385573 6.463748
2247.371137 2118151.619432 0.9477735266867755 8.389722 6.456064
2247.371818 2107843.17043 0.9423762976024324 8.398364 6.439816
2247.372499 2115829.666943 0.9466454620673098 8.392498 6.452385
2247.37318 2105468.109932 0.9411777465362817 8.400436 6.436428
2247.373861 2113277.203604 0.9454237488667128 8.395899 6.448161
2247.374542 2102879.277025 0.9397213449493025 8.402901 6.431138
2247.375223 2090724.869137 0.9333930644844214 8.412392 6.413263
2247.375904 2105279.827019 0.941022142107289 8.400385 6.435814
2247.376585 2097828.57417 0.9371759950033323 8.407166 6.424137
2247.377266 2091774.203961 0.9341741550592833 8.414571 6.413878
2247.377947 2092324.08174 0.9343926292669235 8.412359 6.415883
2247.378628 2089518.357004 0.9328256465279519 8.414255 6.411107
2247.379309 2091793.219222 0.9342509519010147 8.415855 6.413194
2247.37999 2093941.778379 0.9352528236268499 8.411671 6.417839
2247.380672 2073730.69198 0.9244510718384555 8.426906 6.386448
2247.381353 2104054.419751 0.9411352800756063 8.410053 6.4322
2247.382715 2071001.986152 0.9228863996623992 8.427779 6.382549
2247.383396 2086808.118099 0.9319101565398311 8.422795 6.405085
2247.384077 2064596.73895 0.9197029822814305 8.434326 6.373063
2247.384758 2076431.605615 0.9259846956338791 8.42563 6.390621
2247.385439 2071590.930907 0.9236609447073496 8.431831 6.382862
2247.38612 2068822.79535 0.9220720985761025 8.43243 6.379167
2247.386801 2059012.932682 0.916610761614684 8.43737 6.364845
2247.388844 2066055.670192 0.9205249474766005 8.433506 6.375368
2247.389525 2070506.605378 0.9233036634404415 8.435445 6.380289
2247.390206 2055059.443208 0.9148887723899889 8.445007 6.35739
2247.390888 2054078.080816 0.9141933358169563 8.443499 6.35676
2247.391569 2059501.760402 0.9173233886076334 8.443115 6.363178
2247.39225 2063410.725221 0.9191536314727405 8.437094 6.370066
2247.392931 2052258.642304 0.9132449926823747 8.445065 6.354012
2247.393612 2046222.684789 0.9103742672685088 8.454441 6.342933
2247.394293 2051793.910727 0.9129461318717653 8.44569 6.352612
2247.394974 2042820.958714 0.9083533807546815 8.454764 6.33843
2247.395655 2048934.387243 0.9114154025615998 8.447229 6.348911
2247.396336 2050615.014403 0.912584961171449 8.448581 6.351027
2247.397017 2043814.832489 0.9090939850352533 8.455277 6.340355
2247.397698 2043262.229417 0.9085677155532678 8.454699 6.338644
2247.398379 2038764.676554 0.9061094175297348 8.457377 6.332197
2247.39906 2035873.634854 0.9045744259452202 8.459129 6.328404
2247.399741 2035896.603802 0.9048757697461999 8.461907 6.327917
2247.400422 2040313.081701 0.9070073311093905 8.456001 6.335292
2247.401104 2026853.251825 0.899953420126717 8.467149 6.315361
2247.401785 2018797.834835 0.8957133447139073 8.47254 6.304682
2247.402466 2036697.621935 0.9052248602235708 8.460071 6.32973
2247.403147 2028731.974486 0.9010523944777369 8.466388 6.318229
2247.403828 2027192.351987 0.9004188274759987 8.469039 6.31593
2247.404509 2018282.622593 0.8952041813773035 8.470426 6.304671
2247.40519 2022266.423567 0.8979856550051122 8.474354 6.308571
2247.405871 2015743.150616 0.8942059597354777 8.476151 6.29983
2247.406552 2017359.821196 0.8953850856779844 8.477331 6.302217
2247.407233 2012702.888044 0.8929005933383451 8.480387 6.295853
2247.407914 2022159.207674 0.8975467020321362 8.470909 6.309
2247.408595 2013792.850277 0.893793964956852 8.48043 6.299
2247.409276 2013676.102501 0.8937257260338084 8.480225 6.29908
2247.409957 2021364.875753 0.8975818536853576 8.474829 6.30806
2247.410638 2012029.412167 0.8928240706238186 8.479587 6.298394
2247.41132 2020479.017142 0.8970235288540502 8.475325 6.306252
2247.412001 2016445.95503 0.8952900121588344 8.479423 6.302531
2247.412682 2010757.944967 0.8918705143100549 8.480671 6.294272
2247.413363 2007814.112253 0.8909627845463529 8.486387 6.291544
2247.414044 2010756.843416 0.8927218214894295 8.484496 6.297032
2247.414725 2011321.962524 0.8926562395896995 8.483496 6.295557
2247.415406 2015310.360069 0.8942438775390569 8.477873 6.299858
2247.416087 2002527.926944 0.8882444947116551 8.489685 6.285285
2247.416768 2016640.81879 0.8954935835374273 8.48017 6.302698
2247.417449 2002275.526331 0.8885375768123318 8.49196 6.286126
2247.41813 2013592.428473 0.894037331047366 8.484159 6.297823
2247.418811 2005516.526245 0.8900026668900652 8.486747 6.291643
2247.419492 1999374.933626 0.8881590625797179 8.498291 6.286928
2247.420173 2024168.967868 0.9001753613517195 8.480465 6.313222
2247.420854 1994198.79948 0.8845803343396512 8.496917 6.278159
2247.421536 2015319.76665 0.8960579240466588 8.488053 6.303991
2247.422217 1989479.963408 0.8824022427129266 8.501121 6.273218
2247.422898 2010113.901834 0.892478082262442 8.48743 6.294376
2247.423579 1995750.962396 0.8860895181056937 8.499632 6.281863
2247.42426 2005151.276023 0.8914607098449093 8.496967 6.294287
2247.424941 1993232.748861 0.8846013052735248 8.500167 6.278376
2247.425622 2001256.952317 0.890221150374012 8.501728 6.29355
2247.426303 1998878.759112 0.8872777615264252 8.496155 6.283809
2247.426984 1993943.098754 0.8860856388943792 8.50427 6.283613
2247.427665 1998033.057137 0.8882055151375411 8.502292 6.288116
2247.428346 1996634.061378 0.8873220452870891 8.502368 6.285882
2247.429027 1991569.91442 0.8857071393617345 8.509088 6.284329
2247.429708 1994261.127736 0.8868973976404843 8.50667 6.286735
2247.430389 1995597.076737 0.886672103939148 8.502464 6.284236
2247.43107 1998966.206068 0.8894445866148504 8.505364 6.291902
2247.431752 1993005.17162 0.8856178508878997 8.505307 6.282139
2247.432433 1990428.435231 0.8851084880779688 8.509567 6.283077
2247.433114 1989443.183824 0.885113634336481 8.511766 6.284586
2247.433795 1996980.86149 0.8885649592162663 8.506811 6.290461
2247.434476 1984589.378742 0.882918705730188 8.515583 6.280398
2247.435157 1985813.321876 0.8845420610888247 8.518584 6.28671
2247.435838 1987373.463026 0.8835132993132843 8.511112 6.279524
2247.436519 1989941.273238 0.88715343679409 8.518357 6.293853
2247.4372 1993903.458186 0.8873504174871003 8.51016 6.288375
2247.437881 1991508.320659 0.8877793766770925 8.516708 6.294874
2247.438562 1992497.713197 0.8885632138992074 8.517414 6.29727
2247.439243 1979037.731426 0.8811835052303923 8.522755 6.27946
2247.439924 1990314.860259 0.8870434636663783 8.517209 6.292527
2247.440605 1985273.942185 0.8844425537437403 8.519823 6.286697
2247.441286 1986461.379682 0.8862445582543846 8.523106 6.294921
2247.441968 1990702.190254 0.8881648344898554 8.520111 6.298232
2247.442649 1989220.697431 0.887919838254107 8.522562 6.299629
2247.44333 1988409.481964 0.8874635626389669 8.522921 6.298377
2247.444011 1975167.857781 0.8807411401567423 8.53 6.283595
2247.444692 1989416.215648 0.8884910274049003 8.524545 6.302211
2247.445373 1983241.913979 0.8859460817359917 8.529815 6.298899
2247.446054 1981275.561669 0.8848858261093734 8.530936 6.295999
2247.446735 1985480.373251 0.8858228972392906 8.524211 6.293945
2247.447416 1987721.754284 0.8879309189483209 8.526563 6.302051
2247.448778 1993404.996925 0.8926562301226015 8.53076 6.319724
2247.45014 1984681.440102 0.8874197730838709 8.531976 6.304869
2247.450821 1981601.730209 0.8854313615143528 8.532393 6.298398
2247.451502 1976042.969556 0.8825735128242039 8.534988 6.292113
2247.452184 1981675.050069 0.8863327796952438 8.535006 6.30437
2247.452865 1978805.812031 0.8849526266539252 8.537482 6.300872
2247.453546 1978396.067575 0.8846234590485177 8.537169 6.299724
2247.454227 1991847.782779 0.8928705966808221 8.536222 6.323868
2247.454908 1971854.566606 0.8824702877422493 8.542792 6.301875
2247.455589 1981754.719015 0.8874003599467608 8.539126 6.3108
2247.45627 1978518.355289 0.8864620327167508 8.542825 6.312459
2247.456951 1977323.880072 0.8867231656405467 8.54593 6.317976
2247.457632 1979088.179172 0.888192172062241 8.547024 6.32446
2247.458313 1983612.142743 0.8885835818537647 8.539912 6.313711
2247.458994 1979065.923011 0.8868062327489403 8.542984 6.313359
2247.459675 1982048.759068 0.8896150801036975 8.545859 6.326717
2247.460356 1982004.541566 0.8906480862471422 8.549427 6.335336
2247.461037 1981272.160304 0.8896994029470334 8.547759 6.329758
2247.461718 1984685.079778 0.8927052770160859 8.550615 6.344435
2247.4624 1984115.191245 0.8908865460198436 8.546216 6.330294
2247.463081 1982763.177885 0.892205873816292 8.553396 6.346138
2247.463762 1985763.564376 0.893152197191162 8.55054 6.344042
2247.464443 1982975.365259 0.8920853111313581 8.552086 6.34478
2247.465124 1982465.337408 0.8921337313072762 8.553384 6.346926
2247.465805 1986687.830835 0.8948111412560661 8.554555 6.355639
2247.466486 1985096.122457 0.8928830804363381 8.550885 6.344073
2247.468529 1984595.029237 0.8931238231902463 8.553042 6.347672
2247.46921 1985777.448633 0.8954550373525538 8.559308 6.364806
2247.469891 1981554.324704 0.893527847906535 8.560452 6.36333
2247.470572 1986281.333824 0.8951420412399781 8.556317 6.360589
2247.471253 1987489.063102 0.8965424480610197 8.559171 6.369271
2247.471935 1984860.155545 0.8947392382063453 8.557855 6.362198
2247.472616 1986760.071864 0.8959570549849414 8.558749 6.366178
2247.473297 1983493.804496 0.8957080071708196 8.56486 6.377192
2247.473978 1988096.156511 0.8973222173896255 8.561183 6.374293
2247.474659 1987650.488555 0.8969122049018049 8.560543 6.372004
2247.476021 1988798.222208 0.8987606633141936 8.565896 6.38581
2247.476702 1983676.647994 0.8966963011464256 8.569068 6.386359
2247.477383 1985529.413598 0.8972742066058561 8.567035 6.384512
2247.478064 1985797.488645 0.8979390948529469 8.569476 6.390291
2247.478745 1988526.752397 0.8988665989388406 8.566926 6.388204
2247.479426 1984631.440124 0.8972786347856248 8.569386 6.388335
2247.480107 1987942.35504 0.8993198488054024 8.570623 6.395523
2247.480788 1988109.437075 0.8988980270553197 8.568201 6.39026
2247.48147 1988399.849723 0.8582384908258235 8.567614 6.389306
2247.482151 1983668.389968 0.8585993637339904 8.573225 6.394704
2247.482832 1987919.077096 0.8599306955203974 8.571291 6.396997
2247.483513 1989804.543858 0.8631800358443898 8.575483 6.408461
2247.484194 1987601.651383 0.8611757754894479 8.573998 6.402155
2247.484875 1984412.683022 0.859366430839945 8.573827 6.397581
2247.485556 1988751.568517 0.8619047094671265 8.574156 6.404311
2247.486237 1989106.614742 0.8645871636903045 8.578709 6.414821
2247.486918 1988112.37301 0.8625134105912827 8.575957 6.40716
2247.487599 1985222.627707 0.8623028013407311 8.578535 6.408355
2247.48828 1987991.160121 0.8636974593654456 8.578239 6.412023
2247.488961 1990442.340119 0.8672924960743384 8.582268 6.424251
2247.489642 1992868.841373 0.8674487047178132 8.580207 6.422808
2247.490323 1987874.879998 0.8643428117604015 8.579529 6.414653
2247.491004 1986163.84699 0.8677583107853258 8.587406 6.428522
2247.491685 1988590.848204 0.8648642189117491 8.579769 6.416107
2247.492367 1991381.678214 0.8709503440495969 8.58781 6.437238
2247.493048 1987722.373766 0.8656317134059232 8.582079 6.419445
2247.493729 1988709.261109 0.8673591493056338 8.584225 6.425161
2247.49441 1986040.928846 0.8682903502889195 8.58839 6.430888
2247.495091 1987195.45586 0.8691969543543053 8.588757 6.433873
2247.495772 1988647.089568 0.8685313448729834 8.586185 6.430386
2247.496453 1988258.804235 0.8700448250397396 8.589324 6.435721
2247.497134 1989887.883258 0.8716207970012603 8.590278 6.441285
2247.498496 1988434.542827 0.8725354830352908 8.593475 6.44445
2247.499177 1991583.973588 0.8720875811000457 8.589601 6.441187
2247.499858 1993084.135698 0.8743365718562282 8.591943 6.448655
2247.500539 1987998.462822 0.8738866067314686 8.596195 6.449437
2247.50122 1991598.990522 0.873247857005819 8.591573 6.445397
2247.501901 1992948.342163 0.8761556440564637 8.595308 6.454455
2247.502583 1988206.350061 0.8720064328302165 8.592867 6.442357
2247.503264 1991882.017671 0.8821806661233396 8.606119 6.475856
2247.503945 1994076.854526 0.875176643130429 8.592454 6.45089
2247.504626 1995250.773626 0.8788717199300746 8.597655 6.462586
2247.505307 1994302.532298 0.8808986598277033 8.601795 6.470354
2247.505988 1989541.394504 0.8763962700414147 8.598967 6.457118
2247.506669 1995954.882665 0.8808649838408035 8.600226 6.469229
2247.50735 1992344.817694 0.8785840615713834 8.599892 6.463309
2247.508031 1993738.415099 0.8799542253099524 8.600829 6.467243
2247.508712 1994478.543935 0.8804086290911678 8.600946 6.468089
2247.509393 1991824.352491 0.8796387590067755 8.602271 6.466444
2247.510074 1994967.844918 0.8839656283226673 8.606315 6.47936
2247.511436 1992397.631111 0.8805146218442893 8.60305 6.469597
2247.512117 1994866.009738 0.8837546574686819 8.606 6.479039
2247.512799 1997134.478342 0.8837445603847844 8.603779 6.478358
2247.51348 1996347.116831 0.8857074700430031 8.60775 6.484688
2247.514161 1994604.734435 0.8846056900709411 8.607518 6.482313
2247.514842 1993250.85113 0.8862512434716261 8.611462 6.487792
2247.515523 1997133.176189 0.8864051573862214 8.608068 6.486873
2247.516204 1999936.893955 0.8874423013860618 8.607074 6.489199
2247.516885 1991682.871549 0.8866704467376785 8.613608 6.489556
2247.517566 1998302.836237 0.8890823614164618 8.611129 6.495259
2247.518247 2000392.03165 0.8901977844654964 8.610872 6.498305
2247.518928 1995886.912286 0.8895406622846517 8.614053 6.49767
2247.519609 1999315.526514 0.8887595629979645 8.609667 6.493937
2247.52029 1992894.365389 0.8863016323383431 8.611891 6.488004
2247.520971 2001091.498157 0.8961881212121386 8.619358 6.516796
2247.521652 2001078.583819 0.8935920384519164 8.6154 6.50901
2247.522333 2000990.361689 0.8947545543836983 8.617365 6.512097
2247.523015 1993492.944863 0.8895902927750233 8.616419 6.498277
2247.524377 2004198.151342 0.898782590477105 8.620371 6.523968
2247.525058 1999525.451582 0.8960841263312314 8.620635 6.516901
2247.525739 1998609.200938 0.895546401034487 8.620704 6.515348
2247.52642 2003624.463522 0.8986332155854234 8.620665 6.523694
2247.527101 1999950.575817 0.8946270169201533 8.618025 6.512462
2247.527782 2007512.228849 0.9018200256961585 8.622833 6.527871
2247.528463 2002036.223294 0.898654291552229 8.622543 6.522361
2247.529144 1994623.786566 0.8959421551170577 8.625612 6.514525
2247.529825 2004737.199497 0.899664361222048 8.621396 6.525562
2247.530506 2001635.801013 0.8991066561947967 8.62412 6.521376
2247.531187 2003261.487972 0.8997830350134344 8.623608 6.523159
2247.531868 1995636.093157 0.8970088824442584 8.626921 6.514548
2247.532549 2006325.389103 0.9007741451181939 8.62189 6.527174
2247.533231 1996765.21205 0.8978670225367336 8.627416 6.515696
2247.533912 1998853.396486 0.8983710105385061 8.62593 6.518195
2247.534593 1999571.848857 0.8993295778586978 8.627276 6.518249
2247.535274 1991159.901581 0.8961267998099184 8.630565 6.509043
2247.535955 1999092.168677 0.8986322148039707 8.626183 6.518538
2247.536636 1992266.031413 0.8968292885984518 8.630813 6.50989
2247.537317 1992136.138319 0.8973915189929593 8.632301 6.509137
2247.537998 1993478.487815 0.8974153020991616 8.630682 6.510864
2247.538679 1994969.363864 0.8976809068232409 8.629267 6.513342
2247.53936 1997268.339672 0.8997309588049828 8.631128 6.514673
2247.540041 1987100.303336 0.8950544913045178 8.633339 6.503814
2247.540722 1991037.348767 0.8966671983930882 8.631945 6.508545
2247.541403 1990640.191271 0.8975075099902952 8.634625 6.50622
2247.542084 1987812.974783 0.896000327183945 8.63465 6.503891
2247.542766 1991359.256998 0.8975684347736334 8.633742 6.507684
2247.543447 1993452.427988 0.8982591287749125 8.632688 6.510016
2247.544128 1984303.277323 0.8955788016317164 8.638179 6.499081
2247.544809 1987771.827593 0.8968728164986952 8.636734 6.503002
2247.54549 1987682.262076 0.8973535216748811 8.638003 6.502238
2247.546171 1987510.099433 0.8955388500049921 8.634008 6.503674
2247.546852 1984934.215652 0.8969856033211736 8.640609 6.498778
2247.547533 1986054.558583 0.896775023303915 8.638729 6.500455
2247.548214 1983728.596382 0.8956137127971936 8.638995 6.498206
2247.548895 1980388.369833 0.8952836461129451 8.642555 6.493359
2247.549576 1986893.682615 0.8978462960126689 8.640182 6.500464
2247.550257 1985494.80371 0.8963795420579063 8.638585 6.49975
2247.550938 1982788.828447 0.8962496310426815 8.641751 6.495849
2247.551619 1980888.514605 0.897080806984725 8.64596 6.492824
2247.5523 1988314.322206 0.8977042379133906 8.637964 6.503032
2247.552981 1977579.442178 0.8950798689349835 8.645631 6.489584
2247.553663 1986468.790615 0.8977883006891504 8.640512 6.500244
2247.554344 1973806.803347 0.8933561277489337 8.646495 6.485547
2247.555025 1984072.467052 0.8969797201672295 8.641767 6.49719
2247.555706 1978993.491836 0.8950392654727367 8.643858 6.491147
2247.556387 1979100.678997 0.8973864438279783 8.648955 6.489786
2247.557068 1974073.957157 0.8938190650070653 8.647181 6.485683
2247.557749 1978499.616027 0.8949061979477888 8.644063 6.491077
2247.55843 1977617.274179 0.895039783226668 8.645548 6.489419
2247.559111 1981360.304497 0.897635720430413 8.646712 6.492636
2247.559792 1972064.930385 0.8930099486111818 8.648047 6.482736
2247.560473 1984105.328896 0.8987385196341315 8.64574 6.495691
2247.561154 1970080.951357 0.8931053040835976 8.650694 6.480175
2247.561835 1974444.641775 0.8956902723389543 8.651044 6.484269
2247.562516 1978506.404878 0.8963822339431058 8.647495 6.489485
2247.563197 1974449.620149 0.8952946870567526 8.650144 6.484601
2247.563879 1970352.261917 0.8945205661252895 8.653497 6.479649
2247.56456 1970418.985115 0.8938772040016086 8.652058 6.479833
2247.565241 1978589.978496 0.8982129536764352 8.651526 6.48807
2247.565922 1970390.979338 0.8946864967866003 8.653851 6.479439
2247.566603 1970776.157253 0.8953201705155888 8.654836 6.479276
2247.567284 1968828.44361 0.8938160486717586 8.653877 6.477822
2247.567965 1967305.101923 0.8948706776139302 8.658139 6.474888
2247.568646 1975404.749739 0.8977476469573057 8.654498 6.483802
2247.569327 1967572.812638 0.8959655564709389 8.66024 6.474428
2247.570008 1965402.941112 0.8942989602521985 8.659332 6.472242
2247.570689 1967383.996029 0.8949483870636553 8.658369 6.474241
2247.57137 1968086.821709 0.8961274377839266 8.660123 6.474289
2247.572051 1964016.733567 0.8945955971948347 8.661802 6.469706
