Name,Value
skycell.1919.050,0
skycell.1919.051,1
skycell.1919.060,2
skycell.1919.061,3
skycell.1919.062,4
skycell.1919.063,5
skycell.1919.070,6
skycell.1919.071,7
skycell.1919.072,8
skycell.1919.073,9
skycell.1919.074,10
skycell.1919.080,11
skycell.1919.081,12
skycell.1919.082,13
skycell.1919.083,14
skycell.1919.084,15
skycell.1919.085,16
skycell.1919.086,17
skycell.1919.090,18
skycell.1919.091,19
skycell.1919.092,20
skycell.1919.093,21
skycell.1919.094,22
skycell.1919.095,23
skycell.1919.096,24
skycell.1919.097,25
skycell.1920.030,26
skycell.1920.031,27
skycell.1920.032,28
skycell.1920.033,29
skycell.1920.034,30
skycell.1920.040,31
skycell.1920.041,32
skycell.1920.042,33
skycell.1920.043,34
skycell.1920.044,35
skycell.1920.045,36
skycell.1920.046,37
skycell.1920.047,38
skycell.1920.048,39
skycell.1920.050,40
skycell.1920.051,41
skycell.1920.052,42
skycell.1920.053,43
skycell.1920.054,44
skycell.1920.055,45
skycell.1920.056,46
skycell.1920.057,47
skycell.1920.058,48
skycell.1920.059,49
skycell.1920.060,50
skycell.1920.061,51
skycell.1920.062,52
skycell.1920.063,53
skycell.1920.064,54
skycell.1920.065,55
skycell.1920.066,56
skycell.1920.067,57
skycell.1920.068,58
skycell.1920.069,59
skycell.1920.070,60
skycell.1920.071,61
skycell.1920.072,62
skycell.1920.073,63
skycell.1920.074,64
skycell.1920.075,65
skycell.1920.076,66
skycell.1920.077,67
skycell.1920.078,68
skycell.1920.079,69
skycell.1920.080,70
skycell.1920.081,71
skycell.1920.082,72
skycell.1920.083,73
skycell.1920.084,74
skycell.1920.085,75
skycell.1920.086,76
skycell.1920.087,77
skycell.1920.088,78
skycell.1920.089,79
skycell.1920.090,80
skycell.1920.091,81
skycell.1920.092,82
skycell.1920.093,83
skycell.1920.094,84
skycell.1920.095,85
skycell.1920.096,86
skycell.1920.097,87
skycell.1920.098,88
skycell.1920.099,89
skycell.1921.038,90
skycell.1921.039,91
skycell.1921.043,92
skycell.1921.044,93
skycell.1921.045,94
