Name,Value
skycell.2146.030,0
skycell.2146.031,1
skycell.2146.040,2
skycell.2146.041,3
skycell.2146.042,4
skycell.2146.043,5
skycell.2146.050,6
skycell.2146.051,7
skycell.2146.052,8
skycell.2146.053,9
skycell.2146.054,10
skycell.2146.060,11
skycell.2146.061,12
skycell.2146.062,13
skycell.2146.063,14
skycell.2146.064,15
skycell.2146.065,16
skycell.2146.070,17
skycell.2146.071,18
skycell.2146.072,19
skycell.2146.073,20
skycell.2146.074,21
skycell.2146.075,22
skycell.2146.076,23
skycell.2146.077,24
skycell.2146.080,25
skycell.2146.081,26
skycell.2146.082,27
skycell.2146.083,28
skycell.2146.084,29
skycell.2146.085,30
skycell.2146.086,31
skycell.2146.087,32
skycell.2146.088,33
skycell.2146.090,34
skycell.2146.091,35
skycell.2146.092,36
skycell.2146.093,37
skycell.2146.094,38
skycell.2146.095,39
skycell.2146.096,40
skycell.2146.097,41
skycell.2146.098,42
skycell.2147.010,43
skycell.2147.011,44
skycell.2147.012,45
skycell.2147.013,46
skycell.2147.014,47
skycell.2147.015,48
skycell.2147.020,49
skycell.2147.021,50
skycell.2147.022,51
skycell.2147.023,52
skycell.2147.024,53
skycell.2147.025,54
skycell.2147.026,55
skycell.2147.027,56
skycell.2147.028,57
skycell.2147.030,58
skycell.2147.031,59
skycell.2147.032,60
skycell.2147.033,61
skycell.2147.034,62
skycell.2147.035,63
skycell.2147.036,64
skycell.2147.037,65
skycell.2147.038,66
skycell.2147.039,67
skycell.2147.040,68
skycell.2147.041,69
skycell.2147.042,70
skycell.2147.043,71
skycell.2147.044,72
skycell.2147.045,73
skycell.2147.046,74
skycell.2147.047,75
skycell.2147.048,76
skycell.2147.049,77
skycell.2147.050,78
skycell.2147.051,79
skycell.2147.052,80
skycell.2147.053,81
skycell.2147.054,82
skycell.2147.055,83
skycell.2147.056,84
skycell.2147.057,85
skycell.2147.058,86
skycell.2147.059,87
skycell.2147.060,88
skycell.2147.061,89
skycell.2147.062,90
skycell.2147.063,91
skycell.2147.064,92
skycell.2147.065,93
skycell.2147.066,94
skycell.2147.067,95
skycell.2147.068,96
skycell.2147.069,97
skycell.2147.070,98
skycell.2147.071,99
skycell.2147.072,100
skycell.2147.073,101
skycell.2147.074,102
skycell.2147.075,103
skycell.2147.076,104
skycell.2147.077,105
skycell.2147.078,106
skycell.2147.079,107
skycell.2147.080,108
skycell.2147.081,109
skycell.2147.082,110
skycell.2147.083,111
skycell.2147.084,112
skycell.2147.085,113
skycell.2147.086,114
skycell.2147.087,115
skycell.2147.088,116
skycell.2147.089,117
skycell.2147.090,118
skycell.2147.091,119
skycell.2147.092,120
skycell.2147.093,121
skycell.2147.094,122
skycell.2147.095,123
skycell.2147.096,124
skycell.2147.097,125
skycell.2147.098,126
skycell.2147.099,127
skycell.2148.014,128
skycell.2148.015,129
skycell.2148.016,130
skycell.2148.017,131
skycell.2148.018,132
skycell.2148.019,133
skycell.2148.021,134
skycell.2148.022,135
skycell.2148.023,136
skycell.2148.024,137
skycell.2148.025,138
skycell.2148.026,139
skycell.2148.027,140
skycell.2148.028,141
skycell.2148.029,142
skycell.2148.030,143
skycell.2148.031,144
skycell.2148.032,145
skycell.2148.033,146
skycell.2148.034,147
skycell.2148.035,148
skycell.2148.036,149
skycell.2148.037,150
skycell.2148.038,151
skycell.2148.039,152
skycell.2148.040,153
skycell.2148.041,154
skycell.2148.042,155
skycell.2148.043,156
skycell.2148.044,157
skycell.2148.045,158
skycell.2148.046,159
skycell.2148.047,160
skycell.2148.048,161
skycell.2148.049,162
skycell.2148.050,163
skycell.2148.051,164
skycell.2148.052,165
skycell.2148.053,166
skycell.2148.054,167
skycell.2148.055,168
skycell.2148.056,169
skycell.2148.057,170
skycell.2148.058,171
skycell.2148.059,172
