Name,Value
skycell.1402.090,0
skycell.1403.070,1
skycell.1403.071,2
skycell.1403.072,3
skycell.1403.073,4
skycell.1403.074,5
skycell.1403.080,6
skycell.1403.081,7
skycell.1403.082,8
skycell.1403.083,9
skycell.1403.084,10
skycell.1403.085,11
skycell.1403.086,12
skycell.1403.087,13
skycell.1403.088,14
skycell.1403.090,15
skycell.1403.091,16
skycell.1403.092,17
skycell.1403.093,18
skycell.1403.094,19
skycell.1403.095,20
skycell.1403.096,21
skycell.1403.097,22
skycell.1403.098,23
skycell.1403.099,24
skycell.1404.074,25
skycell.1404.075,26
skycell.1404.076,27
skycell.1404.077,28
skycell.1404.078,29
skycell.1404.079,30
skycell.1404.081,31
skycell.1404.082,32
skycell.1404.083,33
skycell.1404.084,34
skycell.1404.085,35
skycell.1404.086,36
skycell.1404.087,37
skycell.1404.088,38
skycell.1404.089,39
skycell.1404.090,40
skycell.1404.091,41
skycell.1404.092,42
skycell.1404.093,43
skycell.1404.094,44
skycell.1404.095,45
skycell.1404.096,46
skycell.1404.097,47
skycell.1404.098,48
skycell.1404.099,49
skycell.1405.099,50
skycell.1491.000,51
skycell.1491.010,52
skycell.1491.011,53
skycell.1491.012,54
skycell.1491.020,55
skycell.1491.021,56
skycell.1491.022,57
skycell.1491.023,58
skycell.1491.030,59
skycell.1491.031,60
skycell.1491.032,61
skycell.1491.033,62
skycell.1491.034,63
skycell.1491.040,64
skycell.1491.041,65
skycell.1491.042,66
skycell.1491.043,67
skycell.1491.044,68
skycell.1491.045,69
skycell.1491.050,70
skycell.1491.051,71
skycell.1491.052,72
skycell.1491.053,73
skycell.1491.054,74
skycell.1491.055,75
skycell.1491.056,76
skycell.1491.060,77
skycell.1491.061,78
skycell.1491.062,79
skycell.1491.063,80
skycell.1491.064,81
skycell.1491.065,82
skycell.1491.066,83
skycell.1491.067,84
skycell.1491.070,85
skycell.1491.071,86
skycell.1491.072,87
skycell.1491.073,88
skycell.1491.074,89
skycell.1491.075,90
skycell.1491.076,91
skycell.1491.077,92
skycell.1491.080,93
skycell.1491.081,94
skycell.1491.082,95
skycell.1491.083,96
skycell.1491.084,97
skycell.1491.085,98
skycell.1491.086,99
skycell.1491.087,100
skycell.1491.088,101
skycell.1491.090,102
skycell.1491.091,103
skycell.1491.092,104
skycell.1491.093,105
skycell.1491.094,106
skycell.1491.095,107
skycell.1491.096,108
skycell.1491.097,109
skycell.1491.098,110
skycell.1491.099,111
skycell.1492.000,112
skycell.1492.001,113
skycell.1492.002,114
skycell.1492.003,115
skycell.1492.004,116
skycell.1492.005,117
skycell.1492.006,118
skycell.1492.007,119
skycell.1492.008,120
skycell.1492.009,121
skycell.1492.010,122
skycell.1492.011,123
skycell.1492.012,124
skycell.1492.013,125
skycell.1492.014,126
skycell.1492.015,127
skycell.1492.016,128
skycell.1492.017,129
skycell.1492.018,130
skycell.1492.019,131
skycell.1492.020,132
skycell.1492.021,133
skycell.1492.022,134
skycell.1492.023,135
skycell.1492.024,136
skycell.1492.025,137
skycell.1492.026,138
skycell.1492.027,139
skycell.1492.028,140
skycell.1492.029,141
skycell.1492.030,142
skycell.1492.031,143
skycell.1492.032,144
skycell.1492.033,145
skycell.1492.034,146
skycell.1492.035,147
skycell.1492.036,148
skycell.1492.037,149
skycell.1492.038,150
skycell.1492.039,151
skycell.1492.040,152
skycell.1492.041,153
skycell.1492.042,154
skycell.1492.043,155
skycell.1492.044,156
skycell.1492.045,157
skycell.1492.046,158
skycell.1492.047,159
skycell.1492.048,160
skycell.1492.049,161
skycell.1492.050,162
skycell.1492.051,163
skycell.1492.052,164
skycell.1492.053,165
skycell.1492.054,166
skycell.1492.055,167
skycell.1492.056,168
skycell.1492.057,169
skycell.1492.058,170
skycell.1492.059,171
skycell.1492.060,172
skycell.1492.061,173
skycell.1492.062,174
skycell.1492.063,175
skycell.1492.064,176
skycell.1492.065,177
skycell.1492.066,178
skycell.1492.067,179
skycell.1492.068,180
skycell.1492.069,181
skycell.1492.070,182
skycell.1492.071,183
skycell.1492.072,184
skycell.1492.073,185
skycell.1492.074,186
skycell.1492.075,187
skycell.1492.076,188
skycell.1492.077,189
skycell.1492.078,190
skycell.1492.079,191
skycell.1492.080,192
skycell.1492.081,193
skycell.1492.082,194
skycell.1492.083,195
skycell.1492.084,196
skycell.1492.085,197
skycell.1492.086,198
skycell.1492.087,199
skycell.1492.088,200
skycell.1492.089,201
skycell.1492.090,202
skycell.1492.091,203
skycell.1492.092,204
skycell.1492.093,205
skycell.1492.094,206
skycell.1492.095,207
skycell.1492.096,208
skycell.1492.097,209
skycell.1492.098,210
skycell.1492.099,211
skycell.1493.000,212
skycell.1493.001,213
skycell.1493.002,214
skycell.1493.003,215
skycell.1493.004,216
skycell.1493.005,217
skycell.1493.006,218
skycell.1493.007,219
skycell.1493.008,220
skycell.1493.009,221
skycell.1493.010,222
skycell.1493.011,223
skycell.1493.012,224
skycell.1493.013,225
skycell.1493.014,226
skycell.1493.015,227
skycell.1493.016,228
skycell.1493.017,229
skycell.1493.018,230
skycell.1493.019,231
skycell.1493.020,232
skycell.1493.021,233
skycell.1493.022,234
skycell.1493.023,235
skycell.1493.024,236
skycell.1493.025,237
skycell.1493.026,238
skycell.1493.027,239
skycell.1493.028,240
skycell.1493.029,241
skycell.1493.030,242
skycell.1493.031,243
skycell.1493.032,244
skycell.1493.033,245
skycell.1493.034,246
skycell.1493.035,247
skycell.1493.036,248
skycell.1493.037,249
skycell.1493.038,250
skycell.1493.039,251
skycell.1493.040,252
skycell.1493.041,253
skycell.1493.042,254
skycell.1493.043,255
skycell.1493.044,256
skycell.1493.045,257
skycell.1493.046,258
skycell.1493.047,259
skycell.1493.048,260
skycell.1493.049,261
skycell.1493.050,262
skycell.1493.051,263
skycell.1493.052,264
skycell.1493.053,265
skycell.1493.054,266
skycell.1493.055,267
skycell.1493.056,268
skycell.1493.057,269
skycell.1493.058,270
skycell.1493.059,271
skycell.1493.060,272
skycell.1493.061,273
skycell.1493.062,274
skycell.1493.063,275
skycell.1493.064,276
skycell.1493.065,277
skycell.1493.066,278
skycell.1493.067,279
skycell.1493.068,280
skycell.1493.069,281
skycell.1493.070,282
skycell.1493.071,283
skycell.1493.072,284
skycell.1493.073,285
skycell.1493.074,286
skycell.1493.075,287
skycell.1493.076,288
skycell.1493.077,289
skycell.1493.078,290
skycell.1493.079,291
skycell.1493.080,292
skycell.1493.081,293
skycell.1493.082,294
skycell.1493.083,295
skycell.1493.084,296
skycell.1493.085,297
skycell.1493.086,298
skycell.1493.087,299
skycell.1493.088,300
skycell.1493.089,301
skycell.1493.090,302
skycell.1493.091,303
skycell.1493.092,304
skycell.1493.093,305
skycell.1493.094,306
skycell.1493.095,307
skycell.1493.096,308
skycell.1493.097,309
skycell.1493.098,310
skycell.1493.099,311
skycell.1494.007,312
skycell.1494.008,313
skycell.1494.009,314
skycell.1494.015,315
skycell.1494.016,316
skycell.1494.017,317
skycell.1494.018,318
skycell.1494.019,319
skycell.1494.024,320
skycell.1494.025,321
skycell.1494.026,322
skycell.1494.027,323
skycell.1494.028,324
skycell.1494.029,325
skycell.1494.033,326
skycell.1494.034,327
skycell.1494.035,328
skycell.1494.036,329
skycell.1494.037,330
skycell.1494.038,331
skycell.1494.039,332
skycell.1494.042,333
skycell.1494.043,334
skycell.1494.044,335
skycell.1494.045,336
skycell.1494.046,337
skycell.1494.047,338
skycell.1494.048,339
skycell.1494.049,340
skycell.1494.051,341
skycell.1494.052,342
skycell.1494.053,343
skycell.1494.054,344
skycell.1494.055,345
skycell.1494.056,346
skycell.1494.057,347
skycell.1494.058,348
skycell.1494.059,349
skycell.1494.060,350
skycell.1494.061,351
skycell.1494.062,352
skycell.1494.063,353
skycell.1494.064,354
skycell.1494.065,355
skycell.1494.066,356
skycell.1494.067,357
skycell.1494.068,358
skycell.1494.069,359
skycell.1494.070,360
skycell.1494.071,361
skycell.1494.072,362
skycell.1494.073,363
skycell.1494.074,364
skycell.1494.075,365
skycell.1494.076,366
skycell.1494.077,367
skycell.1494.078,368
skycell.1494.079,369
skycell.1494.080,370
skycell.1494.081,371
skycell.1494.082,372
skycell.1494.083,373
skycell.1494.084,374
skycell.1494.085,375
skycell.1494.086,376
skycell.1494.087,377
skycell.1494.088,378
skycell.1494.089,379
skycell.1494.090,380
skycell.1494.091,381
skycell.1494.092,382
skycell.1494.093,383
skycell.1494.094,384
skycell.1494.095,385
skycell.1494.096,386
skycell.1494.097,387
skycell.1494.098,388
skycell.1494.099,389
skycell.1495.079,390
skycell.1495.089,391
skycell.1495.098,392
skycell.1495.099,393
skycell.1579.010,394
skycell.1579.020,395
skycell.1579.030,396
skycell.1579.040,397
skycell.1579.041,398
skycell.1579.050,399
skycell.1579.051,400
skycell.1579.060,401
skycell.1579.061,402
skycell.1579.070,403
skycell.1579.071,404
skycell.1579.080,405
