,objID,raMean,decMean,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagNpt,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagNpt,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,nDetections,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect,yFlags,yQfPerfect,x,y
493,161961206309536910,120.630940564313,44.9718819508421,52,21.175199508667,0.0423410013318062,12,20.0160007476807,0.0104560004547238,20,18.9913997650146,0.00632200017571449,27,18.5016994476318,0.00865800026804209,14,18.2541007995605,0.0212830007076263,19,20.1264991760254,0.0287989992648363,19.1100997924805,0.00995399989187717,98,115000,0.99958997964859,115000,0.999626994132996,115000,0.999616026878357,115000,0.999381005764008,115000,0.999405026435852,3835,3256
494,161961208167542383,120.816734582459,44.9680953508416,52,17.9794998168945,0.00473999977111816,13,17.4552001953125,0.00283999997191131,13,17.2446002960205,0.00153400003910065,23,17.1760997772217,0.00410099979490042,13,17.1152992248535,0.00970499962568283,18,17.5214996337891,0.00479400018230081,17.3036994934082,0.00322999991476536,94,115000,0.999737024307251,115000,0.999193012714386,115000,0.999804019927979,115000,0.99956202507019,115000,0.999700009822845,1939,3262
495,161961208191896191,120.819185694252,44.9712710162303,60,14.7589998245239,0.00269100000150502,13,14.3467998504639,0.00197299988940358,15,14.2053003311157,0.00215000007301569,18,14.1849002838135,0.00152499997057021,10,14.1568002700806,0.00325200008228421,13,14.4003000259399,0.00144899997394532,14.2613000869751,0.00228299992159009,103,115000,0.999459981918335,115000,0.99973601102829,115000,0.999653995037079,115000,0.99967497587204,115000,0.99924898147583,1915,3309
496,161961209455657784,120.945535774675,44.9725994354708,52,21.8915004730225,0.0307630002498627,7,20.6245002746582,0.0186090003699064,14,19.324499130249,0.00729200011119246,24,18.7003002166748,0.01638999953866,13,18.441499710083,0.0172000005841255,16,20.7532997131348,0.0340269990265369,19.4400997161865,0.0167859997600317,82,115000,0.999191999435425,115000,0.999554991722107,115000,0.999303996562958,115000,0.999697983264923,115000,0.999786019325256,628,3372
497,161941204368156023,120.436807318505,44.9544544144948,53,-999.0,-999.0,0,20.3169002532959,0.033585000783205,9,19.8048992156982,0.0131900003179908,20,19.4596996307373,0.0467500016093254,3,19.266300201416,0.0284209996461868,3,20.3414001464844,0.0877920016646385,19.6583995819092,0.0264069996774197,45,16416,-999.0,115000,0.999230980873108,16892216,0.999319970607758,16892216,0.99923700094223,16892208,0.998875021934509,5806,2946
498,161941204379417511,120.437945521817,44.9556851959712,60,16.2681999206543,0.00676700007170439,13,15.3187999725342,0.00346200005151331,12,14.9268999099731,0.00129899999592453,23,14.7508001327515,0.00289499992504716,10,14.6075000762939,0.00698299985378981,9,15.3857002258301,0.00185799994505942,14.9828996658325,0.00156700005754828,95,115000,0.999674022197723,115000,0.999517023563385,115000,0.999458014965057,115000,0.998917996883392,115000,0.999226987361908,5795,2964
499,161941205401942829,120.540174597071,44.9518008899514,61,18.5781993865967,0.0463030003011227,10,18.0249996185303,0.0348960012197495,12,17.5757007598877,0.0106340004131198,22,17.2812995910645,0.0293719992041588,10,17.1033992767334,0.00764300022274256,7,16.9440994262695,0.0156629998236895,16.4986000061035,0.0150100002065301,90,16892216,0.999819993972778,16892216,0.999768018722534,16892216,0.999554991722107,16892216,0.999629020690918,16892216,0.998883008956909,4751,2938
500,161941206163900881,120.61639340702,44.9501658328203,53,18.6091995239258,0.0114470003172755,7,18.1173992156982,0.00650299992412329,11,17.923999786377,0.00290099997073412,26,17.8390007019043,0.00564299989491701,16,17.6898994445801,0.0179900005459785,17,18.0771007537842,0.00920199975371361,17.8523998260498,0.00630400003865361,91,16892216,0.999430000782013,16892216,0.999742984771729,16892216,0.99974799156189,16892216,0.99956202507019,16892216,0.99939900636673,3973,2938
501,161941206292069841,120.629180784163,44.9576517148744,60,17.4806003570557,0.00255000009201467,6,16.9022998809814,0.00493500009179115,16,16.7028999328613,0.00241499999538064,24,16.6163005828857,0.00484800012782216,10,16.5601005554199,0.0130340000614524,17,16.9804992675781,0.0021949999500066,16.7499008178711,0.00220500002615154,84,115000,0.999760985374451,115000,0.999680995941162,115000,0.999625027179718,115000,0.999669015407562,115000,0.99931401014328,3846,3050
502,161941206387521416,120.63873185801,44.9506299122683,52,21.3416996002197,0.0155790001153946,6,20.1355991363525,0.0168379992246628,12,19.5662002563477,0.0118519999086857,16,19.2723007202148,0.028439000248909,14,19.0590991973877,0.0597230009734631,10,20.2171001434326,0.0354189984500408,19.6840991973877,0.0220289994031191,69,115000,0.999341011047363,115000,0.999532997608185,115000,0.999689996242523,115000,0.999677002429962,115000,0.999675989151001,3746,2952
503,161941206603491622,120.66033755296,44.9507774544673,52,20.8588008880615,0.0380400009453297,12,19.923999786377,0.0184550005942583,11,19.6403999328613,0.0179760009050369,18,19.4372005462646,0.011226000264287,15,19.3906993865967,0.0617420002818108,7,20.0331001281738,0.0306480005383492,19.6623992919922,0.0296010002493858,77,115000,0.999835014343262,115000,0.999553978443146,115000,0.999669015407562,115000,0.999092996120453,115000,0.998798012733459,3525,2961
504,161941207459710386,120.745959817573,44.9498026067464,52,20.9615001678467,0.0331039987504482,16,19.763599395752,0.015103000216186,14,19.0907001495361,0.00718000018969178,23,18.7273998260498,0.021348999813199,9,18.5475997924805,0.0260949991643429,16,19.8785991668701,0.0201440006494522,19.2017002105713,0.0102700004354119,90,115000,0.999835014343262,115000,0.999714016914368,115000,0.999714970588684,115000,0.999494016170502,115000,0.999800026416779,2652,2975
505,161941207864600272,120.786438166355,44.9497056040674,61,19.9008007049561,0.0630289986729622,8,18.7698001861572,0.0408979989588261,8,18.2702007293701,0.0142259998247027,22,17.9962997436523,0.0324999988079071,12,17.6350994110107,0.043979998677969,9,18.0102005004883,0.0089520001783967,17.4407005310059,0.00575699983164668,85,16892216,0.999374985694885,16892216,0.999235987663269,16892216,0.999664008617401,16892216,0.999598979949951,16892216,0.999038994312286,2239,2987
506,161941208000565569,120.800026265713,44.9541052075484,60,16.3395004272461,0.00308099994435906,11,15.6774997711182,0.00196700007654727,10,15.4225997924805,0.00134700001217425,24,15.3241996765137,0.001105000032112,15,15.2377004623413,0.0039380001835525,13,15.7414999008179,0.00191800005268306,15.4736003875732,0.00153600005432963,93,115000,0.999404013156891,115000,0.999710023403168,115000,0.999472975730896,115000,0.999458014965057,115000,0.99933797121048,2102,3055
507,161941208063527261,120.806324365567,44.9555153658891,52,21.513500213623,0.0387919992208481,12,20.2956008911133,0.0198769997805357,11,18.9465999603271,0.00721199996769428,15,18.3339004516602,0.00829599983990192,17,17.9983997344971,0.0231250002980232,12,20.3931999206543,0.0574459992349148,19.0555000305176,0.00943899992853403,81,115000,0.999616026878357,115000,0.999807000160217,115000,0.999616980552673,115000,0.999664008617401,115000,0.99957001209259,2039,3077
508,161941208104466249,120.810440091813,44.9546210494902,52,21.6128997802734,0.0572890006005764,11,20.389799118042,0.01163399964571,14,19.7998008728027,0.00856299977749586,28,19.529899597168,0.0106539996340871,18,19.2506999969482,0.0628859996795654,10,20.4549007415771,0.0292780008167028,19.9083995819092,0.0182819999754429,85,115000,0.999697029590607,115000,0.999535977840424,115000,0.99967497587204,115000,0.999347984790802,115000,0.999063014984131,1996,3066
509,161941208441211285,120.844084292478,44.9505353267735,52,21.4505004882813,0.0391319990158081,12,20.1916007995605,0.0219449996948242,18,19.2154006958008,0.00526499981060624,30,18.7819004058838,0.00851599965244532,14,18.5858001708984,0.0348559990525246,13,20.3318004608154,0.0263889990746975,19.3108997344971,0.0148179996758699,93,115000,0.999612987041473,115000,0.999532997608185,115000,0.999697029590607,115000,0.999149978160858,115000,0.99980902671814,1651,3018
